RA_ITEMID,ADVNUM,PARCEL,FACEVALUE,BID
6442907,000985,03399080001,90.1,
6442908,000986,03399080009,90.1,
6442909,000987,03399080011,122.56,
6442910,000988,03399080015,122.56,
6442911,000989,03399080019,90.1,
6442912,000990,03399080021,90.1,
6442913,000991,03399080023,73.87,
6442915,000993,03399090013,90.1,
6442916,000994,03399090024,73.87,
6442917,000995,03399110109,90.1,
6442918,000996,03403010070,592.75,
6442919,000997,03403020010,187.48,
6442920,000998,03405050110,187.48,
6442921,000999,03406080010,90.1,
6442922,001000,03406080050,90.1,
6442923,001001,03406080080,73.87,
6442924,001002,03406080090,73.87,
6442925,001003,03406080120,73.87,
6442926,001004,03406080160,73.87,
6442927,001005,03406080170,73.87,
6442928,001006,03406080200,73.87,
6442929,001007,03406080210,73.87,
6442930,001008,03407090010,122.56,
6442931,001009,03407090080,73.87,
6442932,001010,03411090120,73.87,
6442933,001011,03416010010,82.34,
6442934,001012,03417010020,82.34,
6442935,001013,03420010110,107.02,
6442936,001014,03427050010,82.34,
6442937,001015,03428090030,135.09,
6442938,001016,03428100010,156.39,
6442939,001017,03428100030,156.39,
6442940,001018,03428100050,156.39,
6442941,001019,03429070000,255.15,
6442942,001020,03429070050,160.89,
6442943,001021,03434030010,75.49,
6442944,001022,03442090220,75.49,
6442945,001023,03442090230,75.49,
6442946,001024,03443100030,75.49,
6442947,001025,03443100060,75.49,
6442948,001026,03443100110,75.49,
6442949,001027,03443100200,75.49,
6442950,001028,03443100220,75.49,
6442951,001029,03444110010,75.49,
6442953,001031,03444110170,75.49,
6442954,001032,03444110180,75.49,
6442955,001033,03446110220,75.49,
6442956,001034,03447110230,93.35,
6442957,001035,03449120070,75.49,
6442958,001036,03450120080,93.35,
6442959,001037,03456120200,75.49,
6442960,001038,03457130010,93.35,
6442961,001039,03458130030,93.35,
6442962,001040,03459130050,93.35,
6442963,001041,03461130090,93.35,
6442964,001042,03462130110,75.49,
6442965,001043,03463130120,75.49,
6442966,001044,03466130170,75.49,
6442967,001045,03467130180,75.49,
6442968,001046,03467130190,93.35,
6442969,001047,03468130210,129.05,
6442970,001048,03469140010,75.49,
6442971,001049,03470140020,93.35,
6442972,001050,03471140040,75.49,
6442973,001051,03472140050,343.28,
6442974,001052,03473140210,75.49,
6442975,001053,03474140220,75.49,
6442976,001054,03482010050,125.81,
6442977,001055,03488050110,80.36,
6442978,001056,03488050130,103.09,
6442979,001057,03488050190,91.72,
6442980,001058,03488050220,80.36,
6442981,001059,03488050240,69,
6442982,001060,03491080050,103.09,
6442983,001061,03494080170,103.09,
6442984,001062,03496080240,80.36,
6442985,001063,03497090080,137.18,
6442986,001064,03497090120,80.36,
6442987,001065,03497090160,80.36,
6442988,001066,03497090180,69,
6442989,001067,03500000000,2819.09,
6442990,001068,03500000010,884.39,
6442992,001070,03500000230,2585.95,
6442993,001071,03500004000,619.63,
6442994,001072,03503000110,432.73,
6442995,001073,03503000120,432.73,
6442997,001075,03504000250,381.91,
6442998,001076,03506040070,1111.61,
6442999,001077,03506060070,561.06,
6443000,001078,03506070051,2773.91,
6443001,001079,03506120030,294.58,
6443002,001080,03513000000,2559.99,
6443003,001081,03516000000,183.67,
6443004,001082,03516000010,1446.21,
6443005,001083,03516001000,275.34,
6443006,001084,03518001000,1118.16,
6443007,001085,03531001001,516.73,
6443008,001086,03532010020,96.7,
6443009,001087,03536000000,480.57,
6443010,001088,03541001000,530.24,
6443011,001089,03549001000,191.95,
6443012,001090,03566002000,1305.53,
6443014,001092,03599000000,69.81,
6443015,001093,03607000030,77.94,
6443017,001095,03651000000,1258.07,
6443019,001097,03659001000,1627.33,
6443021,001099,03664001030,481.23,
6443022,001100,03678002003,1099.71,
6443023,001101,03682000000,1647.09,
6443024,001102,03683001002,613.31,
6443025,001103,03683001008,1080.77,
6443026,001104,03683005000,535.99,
6443027,001105,03688001000,4494.99,
6443028,001106,03688002000,3921.12,
6443029,001107,03688002010,3191.52,
6443030,001108,03699006000,827.45,
6443031,001109,03709000000,1200.02,
6443032,001110,03714000000,124.8,
6443033,001111,03721000000,822.57,
6443034,001112,03721020010,286.25,
6443035,001113,03721020020,835.88,
6443036,001114,03729000000,469.9,
6443038,001116,03729005011,972.91,
6443039,001117,03737000000,191.95,
6443040,001118,03737008000,73.22,
6443041,001119,03745002000,1350.85,
6443042,001120,03750002000,1200.31,
6443043,001121,03756000000,1400.44,
6443044,001122,03779001020,2393.85,
6443045,001123,03779001040,707.48,
6443046,001124,03782005000,1219.82,
6443048,001126,03795008000,63.66,
6443049,001127,03798000040,1308.21,
6443050,001128,03798000160,845.74,
6443051,001129,03828002000,380.84,
6443052,001130,03831000010,663.45,
6443053,001131,03831000090,988.28,
6443054,001132,03831000250,547.24,
6443055,001133,03859005010,419.57,
6443057,001135,03859012000,951.32,
6443058,001136,03860002003,1078.57,
6443059,001137,03861000050,537.71,
6443060,001138,03861001003,655.2,
6443061,001139,03862001010,2543.58,
6443062,001140,03867003000,114.52,
6443063,001141,03874004003,707.09,
6443064,001142,03874005000,1114.79,
6443065,001143,03874012001,3112.16,
6443066,001144,03875000000,290.26,
6443068,001146,03883000011,1272.61,
6443069,001147,03885000000,7994.8,
6443071,001149,03889000000,692.88,
6443072,001150,03892000000,440.51,
6443073,001151,03894001003,459.3,
6443074,001152,03897003011,421.53,
6443075,001153,03897006001,250.95,
6443076,001154,03901000000,436.45,
6443077,001155,03901002000,219.56,
6443078,001156,03903000020,104.47,
6443079,001157,03905000000,4102.05,
6443080,001158,03911001000,937.22,
6443081,001159,03919002000,40.24,
6443082,001160,03934000010,57.69,
6443083,001161,03937001001,855.75,
6443084,001162,03937030090,3972.91,
6443085,001163,03944000052,1170.5,
6443086,001164,03951006003,2201.88,
6443087,001165,03987010010,168.37,
6443088,001166,03992010130,849.88,
6443090,001168,04005060010,304.76,
6443091,001169,04058200040,4810.34,
6443092,001170,04074260120,1239.96,
6443093,001171,04108360100,236.58,
6443095,001173,04139450001,136.37,
6443096,001174,04141450003,2580.49,
6443097,001175,04143460050,257.02,
6443098,001176,04154480001,1566.52,
6443100,001178,04171540080,736.35,
6443102,001180,04196610120,456.07,
6443103,001181,04215660080,270.7,
6443104,001182,04215660110,724.88,
6443105,001183,04230710080,1742.64,
6443106,001184,04264840001,985.64,
6443107,001185,04274910004,964.89,
6443109,001187,04282970001,1026.02,
6443110,001188,04287102010,3836.26,
6443111,001189,04287102050,533.81,
6443112,001190,04304118000,3261.11,
6443113,001191,04307000000,102.44,
6443114,001192,04321000000,1555.6,
6443115,001193,04328000000,98.42,
6443116,001194,04336000000,50.34,
6443117,001195,04347000000,536.88,
6443118,001196,04348000000,1124.48,
6443119,001197,04349002000,129.84,
6443120,001198,04351001002,103.8,
6443121,001199,04358000000,1666.56,
6443122,001200,04375000000,941.18,
6443124,001202,04386005000,1632.52,
6443125,001203,04392000010,421.53,
6443126,001204,04392000100,108.98,
6443128,001206,04394001000,960.68,
6443129,001207,04394009000,610.62,
6443131,001209,04402000000,985.35,
6443132,001210,04404001000,535.99,
6443133,001211,04404002003,1585.9,
6443135,001213,04405008000,904.29,
6443136,001214,04422001000,2574.73,
6443137,001215,04434002001,3775.57,
6443139,001217,04434002003,1320.74,
6443140,001218,04434002004,988.62,
6443141,001219,04434002006,643.54,
6443143,001221,04453000000,914.69,
6443144,001222,04454000000,699.54,
6443146,001224,04480002000,1180.51,
6443147,001225,04488000000,193.56,
6443148,001226,04506000004,894.95,
6443149,001227,04506000005,934.51,
6443150,001228,04506000006,73.6,
6443151,001229,04506000007,568.05,
6443153,001231,04524002000,1497.42,
6443155,001233,04541000070,498.1,
6443156,001234,04541000090,554.21,
6443157,001235,04541000120,172.93,
6443158,001236,04555000001,272.52,
6443159,001237,04555000006,221.55,
6443160,001238,04555001000,1157.63,
6443161,001239,04555001002,580.04,
6443162,001240,04563009000,773.72,
6443163,001241,04563015000,8106.52,
6443164,001242,04573000000,711.53,
6443165,001243,04586000000,2302.45,
6443167,001245,04586002000,593.15,
6443168,001246,04588001000,393.4,
6443169,001247,04591000000,2034.62,
6443170,001248,04611000000,1601.52,
6443171,001249,04616000270,1139.34,
6443172,001250,04616000340,456.49,
6443173,001251,04616001000,4883.89,
6443174,001252,04617005010,137.18,
6443175,001253,04619001001,822.57,
6443176,001254,04619001020,1278.37,
6443177,001255,04620001000,226.67,
6443179,001257,04625000000,2285.01,
6443180,001258,04626001000,101.47,
6443183,001261,04635004002,217.46,
6443184,001262,04636001006,1304.88,
6443185,001263,04640002000,811.05,
6443186,001264,04659004000,498.21,
6443187,001265,04665000000,419.57,
6443188,001266,04668000000,489.78,
6443189,001267,04668002001,593.39,
6443190,001268,04672004000,535.99,
6443191,001269,04675003000,3468.53,
6443192,001270,04675005000,2253.62,
6443195,001273,04681010090,138.8,
6443196,001274,04681010100,138.8,
6443197,001275,04681010220,1064.19,
6443202,001280,04708004000,104.81,
6443203,001281,04708005000,882.71,
6443205,001283,04734001000,1218.73,
6443206,001284,04738001000,315.78,
6443207,001285,04752002000,1815.26,
6443208,001286,04768001050,1336.58,
6443210,001288,04789000000,91.1,
6443211,001289,04795001000,535.99,
6443212,001290,04802001001,598.97,
6443213,001291,04802001004,536.96,
6443214,001292,04806001000,753.33,
6443215,001293,04808001000,301.09,
6443219,001297,04843000000,1000.68,
6443220,001298,04843002000,95.29,
6443221,001299,04843003000,822.57,
6443222,001300,04847000000,1772.75,
6443223,001301,04848001001,710.67,
6443224,001302,04848002004,99.61,
6443225,001303,04850000000,947.02,
6443226,001304,04850000010,152.51,
6443227,001305,04850006000,1021.54,
6443228,001306,04851000000,78.73,
6443229,001307,04855000000,153.33,
6443230,001308,04857000000,2802.54,
6443231,001309,04857001000,491.66,
6443233,001311,04874003000,1088.42,
6443234,001312,04878002000,1814.13,
6443235,001313,04880001000,1542.02,
6443236,001314,04883000000,1756.18,
6443238,001316,04883003001,96.14,
6443239,001317,04890000000,1842.91,
6443241,001319,04893000005,128.82,
6443242,001320,04894001000,1539.74,
6443243,001321,04894005000,166.43,
6443244,001322,04897000020,37.94,
6443246,001324,04911000000,1116.99,
6443247,001325,04913001010,968.79,
6443248,001326,04915004000,124.8,
6443249,001327,04915009000,124.8,
6443250,001328,04921000030,421.53,
6443251,001329,04921000090,804.98,
6443252,001330,04921001000,997.67,
6443253,001331,04921003000,798.95,
6443254,001332,04921008001,143.41,
6443255,001333,04926001000,2361.93,
6443256,001334,04930006000,558.14,
6443257,001335,04932006002,739.1,
6443258,001336,04936004000,782.94,
6443262,001340,04942010030,660.88,
6443263,001341,04942010100,893.26,
6443265,001343,04946010320,2985.72,
6443267,001345,04969001002,58.63,
6443268,001346,04969101260,964.88,
6443269,001347,04973000010,5546.92,
6443270,001348,04974002000,52871.99,
6443273,001351,04981001000,6446.7,
6443274,001352,04984020012,228.06,
6443276,001354,04984020170,839.65,
6443277,001355,04985000000,151.68,
6443278,001356,04985001000,148.98,
6443279,001357,05001010110,912.7,
6443280,001358,05001010120,1203.78,
6443281,001359,05001030050,1281.36,
6443282,001360,05001030090,561.28,
6443283,001361,05001030120,1522.96,
6443284,001362,05001040010,1576.6,
6443285,001363,05001050080,879.78,
6443286,001364,05019000000,161.32,
6443287,001365,05020000000,1499.65,
6443288,001366,05020001000,1222.97,
6443290,001368,05046001001,297.65,
6443291,001369,05057000000,2055.9,
6443293,001371,05062000000,137,
6443294,001372,05063000000,181.21,
6443295,001373,05064000000,137,
6443296,001374,05064001000,137,
6443297,001375,05066000000,120.19,
6443298,001376,05070000000,745.54,
6443299,001377,05089000000,2215.21,
6443300,001378,05091000000,394.72,
6443301,001379,05096000000,1214.76,
6443302,001380,05107000000,1526.05,
6443303,001381,05108000000,4040.36,
6443304,001382,05109004001,456.58,
6443306,001384,05109006001,929.76,
6443307,001385,05109008000,601.07,
6443308,001386,05109031000,3191.31,
6443309,001387,05109032000,468.57,
6443310,001388,05115000010,99.59,
6443311,001389,05121002101,532.01,
6443312,001390,05121002104,421.53,
6443314,001392,05158000410,169.54,
6443315,001393,05163000090,1722.34,
6443316,001394,05164000110,1329.81,
6443317,001395,05174000000,1690.79,
6443318,001396,05175000029,835.58,
6443319,001397,05175000040,923.81,
6443320,001398,05175000573,828.17,
6443321,001399,05175000590,289.34,
6443322,001400,05175000600,417.15,
6443323,001401,05182000000,1346.09,
6443324,001402,05183001000,88.03,
6443325,001403,05183002000,679,
6443327,001405,05191000000,667.86,
6443329,001407,05196010080,469.72,
6443330,001408,05197020010,2047.01,
6443332,001410,05216004000,861.75,
6443333,001411,05217000000,5698.75,
6443334,001412,05217001000,84.5,
6443335,001413,05220000153,211.06,
6443336,001414,05220000501,601.9,
6443337,001415,05220000562,67.14,
6443338,001416,05224002002,471.38,
6443339,001417,05224006030,798.31,
6443340,001418,05224006070,846.66,
6443343,001421,05253000701,833.47,
6443344,001422,05260000090,544.54,
6443345,001423,05268001000,152.68,
6443347,001425,05272001010,340.47,
6443348,001426,05274001000,1272.13,
6443349,001427,05285001002,4435.77,
6443351,001429,05286001000,3231.92,
6443353,001431,05293010100,2896.06,
6443355,001433,05293020020,2897.79,
6443356,001434,05303000021,57.64,
6443357,001435,05303000041,432.56,
6443358,001436,05303010010,2044.9,
6443360,001438,05312000000,4202.04,
6443361,001439,05312010010,1430.84,
6443362,001440,05312020040,1319.12,
6443363,001441,05312030030,518.16,
6443364,001442,05313010030,364.58,
6443365,001443,05313020030,417.59,
6443366,001444,05313030060,1714.37,
6443367,001445,05313040030,711.41,
6443368,001446,05343000080,62.92,
6443369,001447,05347000120,590.97,
6443370,001448,05352000190,1147.22,
6443371,001449,05358000270,62.92,
6443372,001450,05366000370,62.92,
6443373,001451,05367000380,597.24,
6443376,001454,05376000530,62.92,
6443377,001455,05378000550,62.92,
6443378,001456,05398000810,197.54,
6443379,001457,05399000820,840.4,
6443380,001458,05400000840,997.2,
6443381,001459,05404000880,62.92,
6443382,001460,05405000890,62.92,
6443383,001461,05407000902,47.45,
6443384,001462,05414000982,38.17,
6443385,001463,05417000985,38.17,
6443386,001464,05425020060,75.47,
6443387,001465,05432020150,118.95,
6443389,001467,05441040020,118.95,
6443391,001469,05443040060,77.62,
6443393,001471,05452050011,95.65,
6443394,001472,05455050051,476.82,
6443395,001473,05458050080,295.99,
6443396,001474,05461050150,75.47,
6443397,001475,05462050161,67.03,
6443398,001476,05464060010,602.81,
6443399,001477,05466060050,1453.52,
6443400,001478,05466060080,1394.01,
6443401,001479,05475070080,149.12,
6443402,001480,05478070120,330.85,
6443403,001481,05479070140,162.41,
6443404,001482,05489100020,387.32,
6443406,001484,05496110040,78.95,
6443407,001485,05503130010,156.41,
6443408,001486,05510140130,1303.91,
6443409,001487,05511140140,78.95,
6443410,001488,05532020030,297.55,
6443411,001489,05536020110,728.19,
6443412,001490,05537020120,229.89,
6443413,001491,05542030040,710.97,
6443414,001492,05542030050,87.86,
6443415,001493,05545030120,115.78,
6443416,001494,05546030150,85.62,
6443417,001495,05558060120,1497.46,
6443418,001496,05560070010,1653.4,
6443419,001497,05562070070,1647.27,
6443420,001498,05563070100,1246.82,
6443421,001499,05567080000,166.98,
6443422,001500,05573100020,111.15,
6443423,001501,05581010190,724.01,
6443424,001502,05582010200,54.04,
6443425,001503,05589020240,53.83,
6443427,001505,05599030100,340.6,
6443428,001506,05601030500,358.03,
6443429,001507,05604030690,905.89,
6443430,001508,05608030640,668.58,
6443431,001509,05609030650,1106.75,
6443432,001510,05610030670,135.03,
6443433,001511,05612040710,77.53,
6443434,001512,05614040730,1071.24,
6443435,001513,05616040770,77.53,
6443436,001514,05617040860,129.24,
6443437,001515,05621040900,145.87,
6443438,001516,05623040930,1004.27,
6443439,001517,05638010001,1556.77,
6443441,001519,05682020010,992.88,
6443442,001520,05735030300,111.4,
6443443,001521,05746040200,369.91,
6443446,001524,05768040050,247.51,
6443447,001525,05776070020,583.45,
6443448,001526,05777070030,4548.13,
6443449,001527,05787090060,112.79,
6443452,001530,05807150022,193.62,
6443453,001531,05813160020,844.11,
6443454,001532,05817170011,1095.02,
6443455,001533,05818170012,85.87,
6443456,001534,05823180010,483.21,
6443458,001536,05836200030,334.9,
6443459,001537,05837200050,139.73,
6443461,001539,05860260002,40.89,
6443462,001540,05869010061,352.91,
6443463,001541,05871020010,584.62,
6443464,001542,05875020080,204.06,
6443465,001543,05882080011,123.09,
6443468,001546,05901020042,10466.32,
6443469,001547,05903030011,163.64,
6443470,001548,05903030012,1031.01,
6443471,001549,05904030021,290.8,
6443472,001550,05906030040,86.08,
6443474,001552,05916070041,2485.49,
6443476,001554,05936110030,267,
6443477,001555,05940120010,1715.61,
6443478,001556,05943130010,1898.57,
6443479,001557,05947130041,3597.66,
6443481,001559,05955150012,860.65,
6443482,001560,05958150061,3278.17,
6443484,001562,05963160040,753.81,
6443485,001563,05969170042,855.49,
6443486,001564,05971180011,236.4,
6443488,001566,05987200051,769.78,
6443489,001567,05991210042,1570.31,
6443490,001568,06000220042,1466.5,
6443491,001569,06005230020,2700.56,
6443492,001570,06037100031,745.43,
6443493,001571,06044100082,2253.12,
6443494,001572,06048110041,141.15,
6443495,001573,06050110050,660.46,
6443496,001574,06053120010,90.5,
6443497,001575,06054120020,193.91,
6443498,001576,06061010080,1833.67,
6443499,001577,06061010082,878.17,
6443500,001578,06061010083,502.59,
6443501,001579,06061010084,794.57,
6443502,001580,06063020021,44,
6443503,001581,06063020040,1136.98,
6443504,001582,06072040012,1299.18,
6443505,001583,06073040031,316.41,
6443506,001584,06074040032,105.96,
6443508,001586,06076040071,108.77,
6443509,001587,06079040081,105.96,
6443510,001588,06086050120,326.32,
6443511,001589,06089060030,730.3,
6443512,001590,06089060051,1644.77,
6443513,001591,06089060080,2351.1,
6443514,001592,06096080030,110.9,
6443515,001593,06098080070,1481.14,
6443516,001594,06100080120,384.1,
6443518,001596,06114000080,89.73,
6443520,001598,06137020180,1139.39,
6443521,001599,06153020010,1433.45,
6443522,001600,06153020011,217.27,
6443524,001602,06169030100,154.14,
6443525,001603,06175030190,1061.51,
6443526,001604,06178030240,83.41,
6443527,001605,06179030250,81.9,
6443528,001606,06180030260,141.31,
6443529,001607,06184040040,82.88,
6443530,001608,06184040050,125.29,
6443531,001609,06184040051,78.65,
6443533,001611,06199410050,1468.98,
6443534,001612,06206410120,889.9,
6443535,001613,06207410130,113.05,
6443536,001614,06210420070,75.97,
6443537,001615,06212420090,831.61,
6443538,001616,06212420100,79.49,
6443539,001617,06213420000,617.05,
6443540,001618,06217430040,133.16,
6443541,001619,06222430130,93.59,
6443542,001620,06230420030,820.54,
6443543,001621,06272100030,121.95,
6443544,001622,06287070060,742.47,
6443545,001623,06291080060,4448.57,
6443546,001624,06298120010,828.14,
6443549,001627,06334190090,2454.78,
6443550,001628,06339010041,1418.15,
6443551,001629,06341010070,2496.23,
6443552,001630,06341010111,58.4,
6443553,001631,06357030011,3454.98,
6443554,001632,06371060011,3683.17,
6443555,001633,06393070200,4487.77,
6443556,001634,06423130011,125.4,
6443558,001636,06451150071,760.2,
6443559,001637,06475170070,1554.57,
6443560,001638,06503200020,839.59,
6443561,001639,06504200031,4194.15,
6443562,001640,06505200031,2139.74,
6443564,001642,06516210100,1345.47,
6443566,001644,06520210050,68.95,
6443567,001645,06524210100,82.86,
6443568,001646,06525210110,3544.73,
6443569,001647,06528210151,209.01,
6443570,001648,06529210200,82.39,
6443571,001649,06581260041,2702.02,
6443572,001650,06586270002,3782.36,
6443573,001651,06597320080,3751.92,
6443575,001653,06597320310,492.2,
6443576,001654,06597320360,4965.3,
6443577,001655,06611340090,734.24,
6443578,001656,06612340111,63.98,
6443579,001657,06614340113,72.93,
6443580,001658,06623390080,73.98,
6443581,001659,06627400040,79.99,
6443582,001660,06628400050,1090.77,
6443583,001661,06632400080,573.86,
6443584,001662,06633400081,77.59,
6443585,001663,06646450010,1889.98,
6443586,001664,06647450020,2767.97,
6443587,001665,06649460010,4929.96,
6443588,001666,06672500050,1469.99,
6443589,001667,06674500070,933.88,
6443590,001668,06682500170,70.68,
6443591,001669,06686500010,500.9,
6443592,001670,06695510001,1324.85,
6443593,001671,06695510004,928.4,
6443594,001672,06709520210,978.34,
6443596,001674,06718530020,4240.07,
6443597,001675,06734010100,2638.04,
6443598,001676,06738550000,6050.77,
6443599,001677,06749560120,677.99,
6443600,001678,06758570090,713.46,
6443601,001679,06765570180,3010.43,
6443602,001680,06785610010,1637.99,
6443603,001681,06813650090,183.95,
6443604,001682,06813650091,44.47,
6443605,001683,06825680051,136.87,
6443606,001684,06826680052,187.74,
6443607,001685,06831680056,325.02,
6443608,001686,06854700011,3498.69,
6443609,001687,06862700016,3257.2,
6443610,001688,06862700017,3416.42,
6443611,001689,06862700018,521.2,
6443613,001691,06872700131,70.38,
6443614,001692,06876710011,199.92,
6443615,001693,06878710020,339.05,
6443616,001694,06880710040,912.31,
6443617,001695,06881710050,190.32,
6443618,001696,06884710080,191.93,
6443619,001697,06897710214,496.42,
6443620,001698,06902710250,62.37,
6443621,001699,06905710290,857.8,
6443622,001700,06908710330,303.1,
6443626,001704,06922720050,79.99,
6443627,001705,06926720082,241.98,
6443628,001706,06930720090,112.98,
6443629,001707,06931720110,141.58,
6443630,001708,06935720133,1524.56,
6443631,001709,06947720350,55.11,
6443632,001710,06957730040,48.81,
6443633,001711,06959730070,75.59,
6443634,001712,06965730131,184.99,
6443635,001713,06966730132,51.19,
6443638,001716,06972730170,250.36,
6443639,001717,06972730180,127.96,
6443640,001718,06993740134,125.29,
6443641,001719,07018020010,63.65,
6443642,001720,07019020020,63.65,
6443643,001721,07028040070,60,
6443644,001722,07039110010,49.62,
6443645,001723,07046020010,137.25,
6443646,001724,07048020040,80.51,
6443647,001725,07050020091,39.47,
6443648,001726,07065010012,758.58,
6443649,001727,07069010043,265.99,
6443650,001728,07069010045,1737.38,
6443652,001730,07070010041,108.77,
6443653,001731,07071010071,109.95,
6443654,001732,07075020021,135.97,
6443655,001733,07082010012,555.01,
6443657,001735,07101050060,1000.67,
6443658,001736,07103060012,95.91,
6443659,001737,07104060020,3115.49,
6443660,001738,07107060050,388.01,
6443661,001739,07110070000,408.45,
6443662,001740,07116090010,265.73,
6443663,001741,07117100010,148.85,
6443664,001742,07127130020,84.16,
6443665,001743,07129130032,63.67,
6443666,001744,07136020030,795.79,
6443667,001745,07144020101,1614.81,
6443668,001746,07146030021,57.19,
6443669,001747,07153040010,271.75,
6443670,001748,07154040020,356.27,
6443671,001749,07160050040,66.46,
6443672,001750,07185000000,256.97,
6443673,001751,07193000000,1219.21,
6443674,001752,07195000000,493.71,
6443675,001753,07217000000,797.41,
6443676,001754,07249000000,1270.46,
6443677,001755,07264000000,38.02,
6443678,001756,07290070020,533.3,
6443679,001757,07302110081,2200.99,
6443680,001758,07310120080,1536.84,
6443681,001759,07311120100,793.05,
6443682,001760,07332000000,926.1,
6443684,001762,07365000000,5325.63,
6443685,001763,07367000000,4026.19,
6443686,001764,07380000000,4620.96,
6443687,001765,07381000000,644.38,
6443688,001766,07381000010,781.89,
6443689,001767,07417000010,424.76,
6443690,001768,07425000101,407.93,
6443691,001769,07425000120,215.91,
6443692,001770,07426000200,131.15,
6443693,001771,07429000240,301.51,
6443694,001772,07430000281,121.62,
6443695,001773,07432000301,449.23,
6443696,001774,07437000380,885.77,
6443697,001775,07437000410,248.55,
6443698,001776,07439000400,769.54,
6443700,001778,07469010010,733.79,
6443701,001779,07471010030,2238.76,
6443702,001780,07500070000,697.22,
6443703,001781,07510060070,2912.57,
6443704,001782,07512070080,989.02,
6443705,001783,07518060070,827.39,
6443706,001784,07532060100,247.87,
6443707,001785,07551010020,834.24,
6443708,001786,07560020050,2618.11,
6443711,001789,07582020060,1445.73,
6443712,001790,07585030010,2796.72,
6443713,001791,07623110110,624.2,
6443715,001793,07658010171,753.85,
6443717,001795,07735050120,798.14,
6443718,001796,07751090080,342.44,
6443719,001797,07751090081,164.51,
6443720,001798,07751090100,2515.88,
6443722,001800,07788000000,67.99,
6443723,001801,07799030022,42.66,
6443724,001802,07804030200,4647.97,
6443725,001803,07810030130,1441.26,
6443726,001804,07819030260,2585.12,
6443727,001805,07826030420,4303.14,
6443728,001806,07836040080,1501.19,
6443730,001808,07854050100,1045.51,
6443731,001809,07901000000,48,
6443732,001810,07904000000,309.84,
6443733,001811,07906000000,151.68,
6443734,001812,07913000000,302.93,
6443736,001814,07917001000,774.5,
6443737,001815,07930000000,1106.56,
6443738,001816,07957000000,111.96,
6443739,001817,07964000000,44,
6443740,001818,07965000000,48,
6443741,001819,07985000000,48,
6443742,001820,07989000000,1671.55,
6443743,001821,08004000000,71.98,
6443744,001822,08005000000,71.98,
6443746,001824,08013000000,71.98,
6443747,001825,08015001000,71.98,
6443748,001826,08016001000,608.07,
6443749,001827,08018001000,71.98,
6443750,001828,08021000000,1377.87,
6443751,001829,08053010011,48,
6443753,001831,08063001000,71.21,
6443754,001832,08079010020,79.99,
6443755,001833,08081010050,2668.12,
6443756,001834,08083020180,2702.51,
6443757,001835,08083020190,195.13,
6443758,001836,08083020210,79.99,
6443759,001837,08083020220,125.08,
6443762,001840,08172000000,1245.18,
6443763,001841,08173000000,660.06,
6443764,001842,08174000010,455.96,
6443766,001844,08174000050,454.34,
6443767,001845,08174000070,456.24,
6443768,001846,08174000090,694.46,
6443769,001847,08174000110,526.77,
6443770,001848,08193000000,1327.82,
6443771,001849,08211030030,2249.53,
6443772,001850,08223040010,819.83,
6443773,001851,08239050130,783.4,
6443774,001852,08243000000,8362.61,
6443775,001853,08253004001,2673.79,
6443776,001854,08253004003,675.07,
6443777,001855,08254001001,260.88,
6443778,001856,08256010280,252.41,
6443779,001857,08256010320,252.41,
6443780,001858,08256010370,252.41,
6443781,001859,08256010380,252.41,
6443782,001860,08256010410,252.41,
6443783,001861,08257020180,334.14,
6443785,001863,08273010030,2257.21,
6443786,001864,08282020130,991.7,
6443787,001865,08283020200,2331.65,
6443788,001866,08287000060,1419.67,
6443789,001867,08287000100,1220.5,
6443790,001868,08287030050,950.63,
6443791,001869,08300000040,1559.35,
6443792,001870,08300000050,819.89,
6443793,001871,08300000060,1158.31,
6443796,001874,08308200007,1747.44,
6443798,001876,08309002090,593.12,
6443800,001878,08316000040,2114.53,
6443801,001879,08316000230,552.2,
6443802,001880,08321000080,555.5,
6443803,001881,08321001039,1175.24,
6443804,001882,08321001078,364.61,
6443806,001884,08323000090,881.85,
6443807,001885,08325000070,790.09,
6443808,001886,08339040040,261.47,
6443809,001887,08339040220,910.13,
6443810,001888,08339201040,285.26,
6443811,001889,08339201090,862.14,
6443812,001890,08345000000,2699.49,
6443813,001891,08354001000,1443,
6443816,001894,08361000770,72.24,
6443817,001895,08361006003,60.34,
6443818,001896,08370002000,138.69,
6443819,001897,08371004000,6539.18,
6443820,001898,08379000000,1148.78,
6443821,001899,08386001000,466.78,
6443822,001900,08409004000,828.02,
6443824,001902,08409018001,767.6,
6443825,001903,08409020000,1352,
6443826,001904,08427000000,2140.74,
6443827,001905,08433000000,922.87,
6443828,001906,08438001001,435.56,
6443829,001907,08439000030,962.05,
6443830,001908,08439001000,421.53,
6443831,001909,08453001003,1309.16,
6443832,001910,08453001005,1689.54,
6443833,001911,08453002000,3331.19,
6443834,001912,08454000000,57.64,
6443835,001913,08461002000,1001.82,
6443836,001914,08469000010,2233.34,
6443837,001915,08469003001,63.01,
6443838,001916,08470001000,3542.58,
6443839,001917,08471000000,155.67,
6443840,001918,08476000000,1472.66,
6443841,001919,08478000000,2540.57,
6443842,001920,08481003000,3115,
6443843,001921,08486000000,1397.27,
6443845,001923,08491000110,1944.83,
6443848,001926,08495002000,1189.81,
6443849,001927,08496002000,1202.8,
6443850,001928,08496003000,1318.84,
