RA_ITEMID,ADVNUM,PARCEL,FACEVALUE,BID
3098952,002069,129120640,756.15,
3098955,002072,129120810,392.61,
3098957,002074,12912199A,785.93,
3098958,002075,12912252B,858.36,
3098960,002077,129130110,705.26,
3098962,002079,12913117A,1055.72,
3098963,002080,129131180,1916.82,
3098965,002082,12913207A,540.12,
3098966,002083,12913208B,2188.12,
3098967,002084,129132340,484.85,
3098969,002086,129132660,1358.11,
3098970,002087,129133030,317.01,
3098971,002088,129133040,286.28,
3098972,002089,12913329A,1068.68,
3098973,002090,129133320,734.34,
3098974,002091,129133790,991.7,
3098976,002093,129140730,23.49,
3098977,002094,129140740,1549.69,
3098978,002095,129141230,1123.36,
3098979,002096,129141750,379.06,
3098980,002097,129150110,28.93,
3098981,002098,130020350,2562.06,
3098982,002099,130020930,2260.3,
3098983,002100,130021650,3888.52,
3098984,002101,130022200,680.9,
3098985,002102,130022210,218.84,
3098987,002104,130030670,1324.8,
3098988,002105,130040590,1320.93,
3098990,002107,130050610,401.36,
3098992,002109,130052110,831.24,
3098993,002110,130052480,901.05,
3098995,002112,13005291B,883.08,
3098997,002114,130053230,1125.58,
3098998,002115,130053500,986.4,
3098999,002116,130053570,456.97,
3099000,002117,130053670,35.65,
3099001,002118,130053970,789,
3099002,002119,130054250,467.09,
3099004,002121,130055190,1544.92,
3099005,002122,130055740,622.76,
3099006,002123,130056050,186.76,
3099008,002125,130056670,173.92,
3099009,002126,130056940,365.71,
3099010,002127,130071130,199.44,
3099011,002128,130071850,2037.8,
3099012,002129,130080470,318.2,
3099014,002131,130083000,25.69,
3099015,002132,130083390,1680.42,
3099016,002133,130090150,37.55,
3099017,002134,130101900,1399.35,
3099018,002135,130102170,1342.1,
3099019,002136,130102660,1549.96,
3099020,002137,130102840,1562.07,
3099021,002138,13011001B,12888.09,
3099023,002140,130111220,631.31,
3099025,002142,13012009A,838.64,
3099026,002143,130120440,999.27,
3099028,002145,130120620,141.85,
3099029,002146,13012237B,654.74,
3099030,002147,13012246A,656.31,
3099031,002148,130130560,712.58,
3099033,002150,130141540,714.79,
3099034,002151,130144540,23.9,
3099035,002152,130152630,690.88,
3099036,002153,130160280,1779.08,
3099038,002155,130171420,1847.13,
3099039,002156,130171720,165.08,
3099040,002157,13018001K,3160.88,
3099041,002158,130180510,666.47,
3099042,002159,130180570,1601.13,
3099043,002160,130181070,1337.14,
3099044,002161,130190230,1810.71,
3099046,002163,130190580,857.36,
3099048,002165,130190920,284.93,
3099049,002166,131010160,9788.78,
3099051,002168,131020230,768.84,
3099053,002170,131020870,651.36,
3099055,002172,131040080,155.21,
3099056,002173,131042540,78.54,
3099057,002174,131042730,1539.44,
3099058,002175,131043320,892.62,
3099059,002176,131050100,1199.69,
3099063,002180,131080200,1314.75,
3099064,002181,131080490,1748.81,
3099065,002182,131080830,2193.09,
3099066,002183,131081330,1855.08,
3099067,002184,131081340,2086.9,
3099068,002185,131081350,1950.73,
3099070,002187,131082400,1211.94,
3099071,002188,131082450,1020.71,
3099072,002189,131090250,1791.24,
3099073,002190,131090380,868.52,
3099074,002191,131090580,1376.9,
3099076,002193,13109097B,2599.45,
3099077,002194,13109118B,832.9,
3099078,002195,13109121B,848.88,
3099079,002196,131092220,1718.5,
3099081,002198,131092520,1738.6,
3099082,002199,131092540,1751.71,
3099086,002203,131110010,3123.35,
3099087,002204,131111430,1481.37,
3099088,002205,131112580,21.17,
3099091,002208,131114130,1604.78,
3099092,002209,13112031A,672.2,
3099093,002210,13112031B,678.15,
3099094,002211,131120770,1329.72,
3099095,002212,131121600,919.14,
3099097,002214,13204019A,648.78,
3099098,002215,13204021D,624.78,
3099099,002216,132040370,3607.89,
3099100,002217,13204038A,1658.09,
3099101,002218,132040390,6387.71,
3099102,002219,132040440,2880.86,
3099103,002220,132042360,2065.33,
3099104,002221,13206015A,3302.17,
3099105,002222,132060170,504.91,
3099106,002223,132060180,505.06,
3099107,002224,132060190,506.31,
3099108,002225,132060200,471.29,
3099109,002226,132060210,474,
3099110,002227,132060220,5752.91,
3099111,002228,132060930,2029.33,
3099112,002229,13207027A,239.62,
3099113,002230,13207042A,14112.76,
3099114,002231,132070430,1253.78,
3099115,002232,132080300,597.06,
3099117,002234,132080500,161.15,
3099118,002235,13208067A,599.69,
3099119,002236,132081480,279.61,
3099120,002237,132090520,936.34,
3099121,002238,132090840,956.07,
3099123,002240,132091530,851.68,
3099126,002243,132100050,844.97,
3099128,002245,132100760,1007.83,
3099131,002248,132101630,253.3,
3099132,002249,132101860,860.55,
3099134,002251,132102020,468.35,
3099135,002252,132102180,877.7,
3099136,002253,132102880,188.97,
3099137,002254,132110160,506.7,
3099140,002257,132110560,46.83,
3099141,002258,132111710,823.53,
3099142,002259,132111930,792.11,
3099143,002260,13212020C,23.9,
3099144,002261,13213113C,11082.23,
3099145,002262,132131310,667.83,
3099146,002263,13214024E,29827.51,
3099147,002264,132140510,1496.37,
3099148,002265,132140520,1596.71,
3099149,002266,132140740,1400.19,
3099150,002267,132140750,1457.04,
3099151,002268,132140760,1699.93,
3099152,002269,132150220,23114.36,
3099153,002270,132160140,743406.79,
3099154,002271,132160480,4199.52,
3099157,002274,132162640,31.96,
3099158,002275,132163000,826.36,
3099159,002276,132163100,1651.91,
3099160,002277,132163600,1466.11,
3099161,002278,132163850,1389.62,
3099163,002280,132164140,1580.8,
3099166,002283,132164720,1262.85,
3099168,002285,132165590,722.8,
3099169,002286,13216912A,435.19,
3099170,002287,132169280,12261.07,
3099171,002288,132170500,1249.92,
3099172,002289,132170820,247.77,
3099173,002290,132180860,603.15,
3099175,002292,132181140,458.37,
3099176,002293,132181150,424.1,
3099177,002294,132181180,600.45,
3099178,002295,132190310,1488.84,
3099179,002296,13219036C,129489.63,
3099180,002297,13219039B,487.95,
3099181,002298,13219048D,1517.57,
3099183,002300,13219147A,4229.26,
3099184,002301,13220031P,22.58,
3099186,002303,132230110,3832.31,
3099187,002304,13223041C,2374,
3099188,002305,13223058C,1348.66,
3099189,002306,132230990,4323.62,
3099191,002308,132250230,6146.95,
3099192,002309,132250400,2025.5,
3099193,002310,13225046A,1602.11,
3099194,002311,132250560,2331.99,
3099196,002313,13302006B,182.14,
3099197,002314,13302007A,420.02,
3099198,002315,13302022B,21.33,
3099199,002316,13302024A,1555.93,
3099200,002317,133020250,613.39,
3099201,002318,13302054D,21.78,
3099202,002319,13302054E,21.78,
3099203,002320,13302054F,3498.54,
3099204,002321,13302061C,1544.68,
3099205,002322,13302065M,20.75,
3099206,002323,13302089A,321.44,
3099207,002324,133021030,18.15,
3099208,002325,133021040,18.15,
3099209,002326,133030580,3367.66,
3099210,002327,133032920,150.87,
3099211,002328,13303295D,442.76,
3099212,002329,133033870,144.78,
3099213,002330,133033880,19.59,
3099214,002331,133033890,144.78,
3099215,002332,133033900,19.59,
3099216,002333,133033910,144.78,
3099217,002334,133033920,19.59,
3099218,002335,133033930,144.78,
3099219,002336,133033940,144.78,
3099220,002337,133043220,161.28,
3099221,002338,133043640,1934.24,
3099222,002339,133044230,3614.42,
3099223,002340,133047740,3983.17,
3099224,002341,13305055A,5248.99,
3099225,002342,133051910,1713.04,
3099226,002343,13306234A,159.39,
3099227,002344,133073270,19.59,
3099228,002345,13308006B,708.19,
3099230,002347,133081710,1916.91,
3099231,002348,133085030,427.35,
3099232,002349,133087820,2099.54,
3099233,002350,133090730,2646.13,
3099234,002351,133091900,282.77,
3099235,002352,133094250,4361.53,
3099236,002353,133095650,3429.14,
3099237,002354,13310019H,328.97,
3099240,002357,13312006M,119299.26,
3099241,002358,13312006P,10764.27,
3099243,002360,133123710,1697.18,
3099245,002362,133141500,1738.52,
3099246,002363,133142180,146952.42,
3099249,002366,133143040,2825.3,
3099250,002367,133146100,559.67,
3099252,002369,133146770,1495.51,
3099253,002370,133147150,1420.06,
3099254,002371,133147560,55.68,
3099255,002372,133147570,367.72,
3099265,002382,133148430,3055.81,
3099266,002383,133148440,581.01,
3099267,002384,133148450,833.27,
3099268,002385,133148460,833.27,
3099269,002386,133148470,833.27,
3099270,002387,133148480,3281.99,
3099271,002388,133148490,3281.99,
3099272,002389,133148550,3281.99,
3099273,002390,133148560,3281.99,
3099274,002391,133148580,581.01,
3099275,002392,133148590,581.01,
3099276,002393,133148600,581.01,
3099277,002394,133148610,581.01,
3099278,002395,133148630,3281.99,
3099279,002396,133148640,3281.99,
3099281,002398,133152720,1150.3,
3099283,002400,133153090,6806.61,
3099284,002401,13315320A,4421.16,
3099285,002402,133153300,5896.09,
3099286,002403,133153370,4297.71,
3099287,002404,13316012A,435.19,
3099288,002405,13316020Q,6593.74,
3099289,002406,133160840,432.6,
3099290,002407,133160910,605.04,
3099291,002408,133161060,605.04,
3099292,002409,133161080,431.34,
3099294,002411,133161960,599.48,
3099296,002413,133162550,717.18,
3099297,002414,133162940,702.38,
3099298,002415,133163360,496.68,
3099299,002416,133163370,614.57,
3099300,002417,133163380,496.68,
3099302,002419,133163540,37.74,
3099303,002420,133163570,496.68,
3099304,002421,133163830,757.72,
3099305,002422,133163880,757.72,
3099306,002423,133164060,542.66,
3099307,002424,133164520,388.33,
3099308,002425,133164890,570.29,
3099309,002426,133165270,496.68,
3099310,002427,133170070,3659.17,
3099311,002428,133170080,5983.51,
3099312,002429,133170090,3751.04,
3099313,002430,13317010A,3721.99,
3099314,002431,133211460,4301.9,
3099316,002433,133222570,2558.31,
3099318,002435,13323092H,23.9,
3099319,002436,13323094E,435.19,
3099320,002437,133233420,19.59,
3099321,002438,133241570,1481.87,
3099322,002439,133241880,259.87,
3099324,002441,133242030,1173.87,
3099326,002443,133244130,19.59,
3099327,002444,133244140,19.59,
3099328,002445,133244150,19.59,
3099329,002446,133244160,19.59,
3099330,002447,133244170,19.59,
3099331,002448,133244180,19.59,
3099332,002449,133271350,1074.96,
3099333,002450,133271530,946.42,
3099336,002453,133280730,1142.31,
3099338,002455,133290800,39.96,
3099339,002456,133291660,2022.47,
3099340,002457,13331162F,679.1,
3099341,002458,13332024B,23.9,
3099342,002459,133320530,582.11,
3099343,002460,133324650,181.18,
3099347,002464,133351980,777.36,
3099348,002465,133352380,2071.53,
3099349,002466,133360810,1038.28,
3099351,002468,133368060,2783.2,
3099354,002471,13337005B,45416.11,
3099357,002474,133387450,1748.74,
3099358,002475,133390840,19.59,
3099359,002476,133392740,2412.33,
3099360,002477,133392750,2257.78,
3099361,002478,133392850,1354.88,
3099362,002479,133393920,1675.06,
3099363,002480,133394210,84.15,
3099365,002482,133394600,1105.41,
3099368,002485,133410120,1354.83,
3099369,002486,133411240,2683.47,
3099370,002487,133421020,1011.39,
3099372,002489,133425100,885.31,
3099373,002490,133425770,999.85,
3099374,002491,133426230,23.03,
3099375,002492,13343056B,581.8,
3099376,002493,133434430,422.29,
3099377,002494,133441130,1165.65,
3099378,002495,133450990,462.82,
3099379,002496,133451690,3010.32,
3099380,002497,133460210,1335.49,
3099381,002498,133460570,1341.32,
3099382,002499,133460710,1180,
3099383,002500,133471100,4355.23,
3099384,002501,133472200,3880.34,
3099386,002503,133482330,3222.91,
3099387,002504,133490620,3299.88,
3099390,002507,133540070,120.32,
3099391,002508,133542310,19.59,
3099392,002509,133542320,19.59,
3099393,002510,133542330,19.59,
3099394,002511,133552680,2046.06,
3099396,002513,133554600,19.59,
3099397,002514,133554610,19.59,
3099398,002515,133554620,19.59,
3099399,002516,134030040,10671.14,
3099400,002517,13403044A,10854.27,
3099401,002518,134031460,23.9,
3099402,002519,134040590,2412.6,
3099403,002520,134042950,2694.59,
3099404,002521,134043000,1490.08,
3099405,002522,134044860,592.3,
3099406,002523,134044870,592.3,
3099407,002524,134045000,102.62,
3099408,002525,134051960,2854.71,
3099409,002526,134071570,2413.63,
3099410,002527,134071630,532.38,
3099413,002530,134083010,19.59,
3099415,002532,134091050,679.87,
3099416,002533,134091100,735.08,
3099418,002535,134100240,1754.06,
3099419,002536,134100440,1728.97,
3099420,002537,134101010,2056.04,
3099421,002538,134111500,2259.14,
3099423,002540,134112250,1980.48,
3099424,002541,134113420,2673.39,
3099426,002543,134113670,9188.22,
3099427,002544,134113730,10915.89,
3099428,002545,134113750,11549.2,
3099429,002546,13414001E,80.09,
3099430,002547,13414001N,459.17,
3099431,002548,13414001P,416.81,
3099432,002549,13414002L,23503.57,
3099433,002550,13414020M,435.19,
3099435,002552,134140670,1339.94,
3099436,002553,134140700,1335.38,
3099437,002554,134140990,19.59,
3099438,002555,134141000,19.59,
3099439,002556,134141580,1593.42,
3099442,002559,134148250,19.59,
3099443,002560,134150160,239.57,
3099444,002561,134150180,239.57,
3099445,002562,134150190,239.57,
3099446,002563,134150200,239.57,
3099447,002564,134150210,239.57,
3099448,002565,134150220,239.57,
3099449,002566,134150230,239.57,
3099450,002567,134150240,19.59,
3099451,002568,134160160,1942.88,
3099452,002569,134160260,1930.32,
3099453,002570,134161480,2148.54,
3099455,002572,13417309A,255.37,
3099458,002575,13421088B,138.35,
3099459,002576,13421097C,24.77,
3099460,002577,13421097D,3125.05,
3099461,002578,134220070,203.98,
3099462,002579,13422113A,328.97,
3099463,002580,134240150,35.76,
3099464,002581,134240720,2495.92,
3099465,002582,134240820,2347.57,
3099466,002583,134240950,2002.5,
3099467,002584,134241850,382.21,
3099468,002585,134242150,942.89,
3099470,002587,134242400,1973.46,
3099471,002588,134242430,1021.52,
3099473,002590,134250210,1916.17,
3099475,002592,134261240,1612.64,
3099476,002593,134262040,23.43,
3099477,002594,134262140,200.57,
3099480,002597,134264750,657.19,
3099481,002598,134266090,19.59,
3099482,002599,134270100,19.59,
3099483,002600,134270110,19.59,
3099484,002601,13502024A,7309.62,
3099485,002602,13502024B,854.46,
3099486,002603,135020990,1818.22,
3099487,002604,135021420,1019.79,
3099488,002605,135023050,651.75,
3099489,002606,135023350,2643.76,
3099490,002607,135030090,1171.78,
3099492,002609,135030510,2136.43,
3099493,002610,135031180,32.8,
3099494,002611,135040490,2217.7,
3099495,002612,135052040,93.22,
3099497,002614,135056080,1224.78,
3099498,002615,135057020,983.92,
3099499,002616,135063150,2178.12,
3099501,002618,13506357B,225.39,
3099502,002619,135063670,435.19,
3099504,002621,13507465B,23.9,
3099507,002624,135074770,836.2,
3099508,002625,135075130,608.65,
3099509,002626,135075550,862.13,
3099513,002630,135084480,1603.61,
3099514,002631,135090800,2202.2,
3099515,002632,135112030,1804.45,
3099516,002633,135112330,860.7,
3099517,002634,135112430,871,
3099518,002635,136011540,1253.22,
3099519,002636,136027020,19.59,
3099520,002637,136027030,19.59,
3099521,002638,136027040,18.51,
3099522,002639,136027050,19.59,
3099523,002640,136027060,19.59,
3099524,002641,136027070,19.59,
3099525,002642,13602708A,19.59,
3099528,002645,13603124M,9208.27,
3099529,002646,136031530,402.4,
3099530,002647,136040200,996.84,
3099531,002648,136040480,1443.46,
3099532,002649,136045570,19.59,
3099533,002650,136047240,1762.71,
3099534,002651,136048410,1107.53,
3099535,002652,136048620,278.27,
3099536,002653,13605058A,995.67,
3099537,002654,136050740,2818.3,
3099539,002656,136053080,2304.69,
3099540,002657,136053730,1518.45,
3099541,002658,136060380,2892.27,
3099542,002659,136062290,1711.19,
3099543,002660,136064470,1143.46,
3099545,002662,136073250,1843.54,
3099546,002663,13608005E,435.19,
3099547,002664,13608026A,442.76,
3099549,002666,136080810,90.34,
3099551,002668,136086380,3820.55,
3099553,002670,136092400,19.59,
3099554,002671,13610051C,674.51,
3099555,002672,13612018A,120468.34,
3099557,002674,136122010,1920.36,
3099558,002675,136122040,2215.84,
3099559,002676,136122490,2201.61,
3099561,002678,136123040,2376.38,
3099562,002679,136123930,448.14,
3099563,002680,136125600,1464.62,
3099564,002681,136128350,28317.11,
3099565,002682,136129400,19.59,
3099566,002683,136129410,19.59,
3099567,002684,136131090,1809.18,
3099568,002685,136131650,1269.55,
3099569,002686,13614004C,4890.57,
3099570,002687,136152600,1096.26,
3099571,002688,13615378A,23155.94,
3099572,002689,136154400,149.04,
3099573,002690,136161110,1401.31,
3099576,002693,136170360,935.06,
3099577,002694,136170460,1753.15,
3099578,002695,13617066B,25603.89,
3099580,002697,136174800,1673.84,
3099582,002699,136175280,1083.91,
3099583,002700,136176290,533.85,
3099584,002701,136176320,546.3,
3099585,002702,136200460,1869.95,
3099586,002703,13620093A,2063.09,
3099587,002704,136210810,1998.09,
3099591,002708,136213820,1682.05,
3099595,002712,136216430,2373.6,
3099596,002713,136219180,1413.04,
3099597,002714,13622026A,1133.66,
3099598,002715,13623005E,1356.49,
3099599,002716,13623005G,19.59,
3099600,002717,136233680,120.09,
3099601,002718,136234410,826.98,
3099602,002719,136239360,2131.87,
3099603,002720,136240240,542.77,
3099604,002721,136240850,835.51,
3099605,002722,136240940,1508.9,
3099606,002723,136241830,1940.84,
3099607,002724,136243830,1562.54,
3099608,002725,136250830,1039.09,
3099609,002726,136251290,1589.54,
3099610,002727,136251670,1454.79,
3099611,002728,136252560,1582.86,
3099612,002729,136252610,837.69,
3099613,002730,13625271G,12456.12,
3099617,002734,136260650,1111.97,
3099618,002735,13628004E,30.07,
3099619,002736,13628005T,688.36,
3099620,002737,136280420,435.19,
3099623,002740,136282610,1860.91,
3099624,002741,136283580,1625.15,
3099625,002742,136284860,1716.86,
3099627,002744,136285330,1852.57,
3099628,002745,136291260,1723.24,
3099629,002746,136292110,924.51,
3099630,002747,13629226B,2112.62,
3099631,002748,136293110,22.42,
3099632,002749,13630004D,37195.74,
3099633,002750,136301170,1422.92,
3099634,002751,136302370,1892.16,
3099635,002752,136303230,1839.54,
3099636,002753,136304010,2571.26,
3099641,002758,13632002J,293.97,
3099642,002759,136320040,23.9,
3099643,002760,136320340,1603.64,
3099644,002761,136322120,1022.46,
3099646,002763,136330340,1235.13,
3099647,002764,136332090,1192.39,
3099648,002765,136336220,2848.32,
3099650,002767,136342630,1861.67,
3099651,002768,136342810,1035.99,
3099652,002769,136344280,2250.45,
3099654,002771,136346630,1076.7,
3099655,002772,13634743A,1071.13,
3099656,002773,136360540,1742.41,
3099657,002774,13636135B,23.04,
3099658,002775,136370570,724.32,
3099660,002777,136371260,835.37,
3099661,002778,136371290,661.57,
3099662,002779,136371820,128.02,
3099663,002780,136371860,778.77,
3099664,002781,13637275B,293.97,
3099666,002783,136380120,1579.32,
3099667,002784,136381160,2171.67,
3099669,002786,136384180,1854.67,
3099670,002787,136390210,2221.13,
3099673,002790,136413340,809.46,
3099674,002791,13641515A,473.45,
3099675,002792,13641554A,322.6,
3099676,002793,136417360,1642.55,
3099677,002794,136450010,583.87,
3099678,002795,136461980,648.29,
3099679,002796,13701001F,136.6,
3099681,002798,137030140,1044.47,
3099682,002799,137030550,403.91,
3099683,002800,137030800,1386.39,
3099684,002801,137030810,2344.27,
3099685,002802,13704061A,822.13,
3099686,002803,137040620,4231.55,
3099687,002804,13704117B,4218.23,
3099688,002805,13704139A,867.96,
3099690,002807,137050960,670.13,
3099692,002809,13705141A,1992.65,
3099693,002810,137051570,184.35,
3099694,002811,137051710,701.98,
3099696,002813,137052820,1118.75,
3099697,002814,137053290,250.06,
3099698,002815,137053440,171.41,
3099699,002816,137054350,940.16,
3099701,002818,137060060,626.46,
3099702,002819,13706059A,1724.47,
3099704,002821,137070130,692.54,
3099705,002822,13707036B,2194.11,
3099707,002824,13707282C,639.24,
3099708,002825,13707282E,22.4,
3099709,002826,137073080,1305.13,
3099710,002827,137080800,682.67,
3099713,002830,137100480,697.39,
3099715,002832,137101200,550.26,
3099716,002833,137101760,630.22,
3099718,002835,137102000,1227.18,
3099720,002837,13711461C,1192.58,
3099722,002839,137114710,337.79,
3099723,002840,137115110,1966.13,
3099724,002841,137115640,1990.76,
3099726,002843,137118590,1539.61,
3099727,002844,137118630,1585.35,
3099729,002846,13712047N,911.04,
3099730,002847,13712049Z,873.89,
3099731,002848,13712052H,825.8,
3099732,002849,137140120,1713.79,
3099733,002850,137140340,2785.41,
3099734,002851,137140580,880.86,
3099735,002852,137141030,1782.97,
3099736,002853,137141670,965.48,
3099737,002854,137141690,1648.17,
3099738,002855,137142080,1772.08,
3099739,002856,137142120,1975.43,
3099741,002858,137142700,316.81,
3099742,002859,137142740,25.92,
3099743,002860,137143070,1527.79,
3099744,002861,13715020B,1758.27,
3099745,002862,137150420,4259.72,
3099746,002863,137150460,1107.27,
3099747,002864,137150850,2115.76,
3099749,002866,137151220,468.52,
3099750,002867,137151230,369.86,
3099751,002868,13715128A,173.46,
3099752,002869,137151800,1517.73,
3099753,002870,13716005B,1810.82,
3099754,002871,13716006A,3869.55,
3099755,002872,13716007A,89.88,
3099756,002873,137160710,773.07,
3099757,002874,137163670,470.07,
3099758,002875,137165820,1045.34,
3099759,002876,13716732B,20.93,
3099760,002877,13716891A,20.93,
3099761,002878,13716891B,20.93,
3099762,002879,13716892A,20.93,
3099763,002880,13716893A,20.93,
3099764,002881,13718036D,785.16,
3099765,002882,13718046F,1679.19,
3099766,002883,13718046M,483.64,
3099768,002885,13718073D,4026.93,
3099769,002886,13718081D,860.3,
3099770,002887,137180830,25.92,
3099771,002888,13718084G,3023.59,
3099772,002889,13718084L,998.22,
3099773,002890,13718107B,808.06,
3099774,002891,13718121J,857.87,
3099776,002893,13718124D,840.37,
3099777,002894,137181270,89.88,
3099778,002895,13719003E,9630.08,
3099779,002896,137190080,164.89,
3099780,002897,137190640,1011.07,
3099781,002898,137190890,1023.99,
3099782,002899,137194660,498.05,
3099786,002903,13720035G,234.46,
3099788,002905,13721002F,1384.21,
3099790,002907,13721015A,1843.98,
3099792,002909,137210260,166.76,
3099793,002910,137210300,2326.87,
3099794,002911,137220060,1059.22,
3099796,002913,137220240,690.76,
3099798,002915,137220330,728.62,
3099799,002916,137220550,586.27,
3099800,002917,137220850,463.19,
3099801,002918,13723011A,268.71,
3099802,002919,13723012C,25.92,
3099803,002920,137230140,3711.03,
3099804,002921,137230150,3420.35,
3099805,002922,13723020B,475.59,
3099806,002923,13723020C,2352.15,
3099807,002924,137230290,121.51,
3099808,002925,13723030C,1790.6,
3099809,002926,13723030D,872.95,
3099810,002927,137240630,400.78,
3099811,002928,137240990,547.13,
3099812,002929,137241750,998.48,
3099814,002931,137241950,1357.94,
3099815,002932,137242630,277.55,
3099817,002934,137250210,945.69,
3099818,002935,13725104B,1693.58,
3099819,002936,13725104C,1891.72,
3099820,002937,137251110,2107.28,
3099822,002939,137260810,1728.08,
3099823,002940,137261730,1024.58,
3099824,002941,137261950,1600.7,
3099825,002942,137261960,1807.91,
3099827,002944,137273040,844.96,
3099829,002946,137276370,545.2,
3099830,002947,13727991E,18240.2,
3099831,002948,13728005B,516.77,
3099832,002949,13728033B,507.42,
3099833,002950,13728041B,435.87,
3099834,002951,13728056C,947.04,
3099836,002953,137280660,84.37,
3099837,002954,13728099A,905.37,
3099838,002955,137281540,606.54,
3099841,002958,137290590,1803.28,
3099843,002960,137292580,353.74,
3099844,002961,137293020,1467.51,
3099845,002962,137293130,1665.32,
3099846,002963,13730137B,19.59,
3099848,002965,137302700,580.28,
3099849,002966,137310290,1587.17,
3099851,002968,137312070,941.65,
3099852,002969,137314480,19.59,
3099853,002970,137315030,1491.81,
3099854,002971,137320240,298.56,
3099856,002973,137330460,1543.54,
3099857,002974,137331260,153.13,
3099859,002976,137331920,1399.88,
3099861,002978,137333040,1720.23,
3099862,002979,137333450,394.26,
3099864,002981,137333690,727.14,
3099865,002982,137341060,810.36,
3099866,002983,137350660,1473.96,
3099867,002984,137370080,811.09,
3099868,002985,137370330,20.33,
3099869,002986,138020160,594.15,
3099870,002987,138020470,991.04,
3099871,002988,138020600,1286.09,
3099872,002989,138040570,1218.06,
3099873,002990,138040740,616.74,
3099874,002991,138041400,568.84,
3099875,002992,138042280,300.12,
3099876,002993,138042890,49.95,
3099877,002994,138043090,99.06,
3099879,002996,138050180,990.03,
3099881,002998,138051010,812.4,
3099882,002999,138060450,85.59,
3099883,003000,138060670,1066.14,
3099884,003001,138060750,498.77,
3099885,003002,138061150,2119.55,
3099886,003003,138061160,542.59,
3099887,003004,138061180,73.62,
3099890,003007,138070570,588.74,
3099894,003011,138080030,1192.4,
3099895,003012,138080070,593.22,
3099896,003013,138080330,1227.64,
3099897,003014,138080460,535.75,
3099898,003015,138080720,1079.15,
3099900,003017,138081150,1099.23,
3099901,003018,13809010A,22.4,
3099902,003019,138091280,297.02,
3099905,003022,138100400,579.09,
3099908,003025,13811002A,242.69,
3099909,003026,138110070,22.4,
3099910,003027,13811026E,1080.26,
3099911,003028,13811054C,89.32,
3099913,003030,13811082A,545.13,
3099914,003031,13811082B,10485.29,
3099915,003032,13811099A,478.68,
3099917,003034,138112080,424.96,
3099918,003035,13812002A,670.96,
3099919,003036,13812005B,834.77,
3099922,003039,13813037A,511.81,
3099923,003040,13813079B,22.4,
3099925,003042,13813102A,309.84,
3099926,003043,13813155A,283.94,
3099927,003044,13813161B,491.28,
3099928,003045,13813170A,573.72,
3099929,003046,138134030,18.58,
3099930,003047,138140180,538.3,
3099932,003049,138142320,1075.61,
3099933,003050,138142950,25.25,
3099934,003051,138143040,1262.48,
3099935,003052,138143590,704.76,
3099937,003054,138143900,277.74,
3099939,003056,138144410,323.83,
3099940,003057,138144420,617.75,
3099941,003058,13815019D,540.39,
3099942,003059,13815028C,869.77,
3099943,003060,138151010,246.84,
3099944,003061,138151020,18.58,
3099945,003062,138151030,246.84,
3099946,003063,138151040,243.02,
3099947,003064,13816018A,580.95,
3099948,003065,138160200,819.4,
3099949,003066,138170770,134.03,
3099950,003067,138170780,399.36,
3099951,003068,138170790,399.36,
3099952,003069,138170800,399.36,
3099953,003070,138170810,399.36,
3099954,003071,138170830,399.36,
3099956,003073,138180120,741.56,
3099957,003074,13818016C,5888.07,
3099958,003075,13818029B,1328.3,
3099959,003076,13818035B,1047.88,
3099961,003078,138181050,40.01,
3099962,003079,138181790,504.86,
3099963,003080,138181830,606.94,
3099964,003081,138182170,246.84,
3099966,003083,13819068A,1174.65,
3099967,003084,13819109E,883.84,
3099968,003085,13819134A,650.57,
3099969,003086,138191700,1323.08,
3099971,003088,138192130,563.5,
3099973,003090,138200200,610.06,
3099974,003091,138201300,969.78,
3099975,003092,138210310,1245.88,
3099976,003093,138211780,1045.31,
3099977,003094,138212010,1152.47,
3099978,003095,138212020,192.59,
3099979,003096,138212260,1323.98,
3099980,003097,138212600,2412.98,
3099981,003098,138212610,540.56,
3099982,003099,13822002B,265.91,
3099983,003100,13822013G,1846.65,
3099984,003101,13822013H,705.78,
3099985,003102,138220750,246.84,
3099986,003103,138220760,18.58,
3099987,003104,138220770,18.58,
3099988,003105,138220780,322.63,
3099990,003107,138231160,1038.94,
3099991,003108,138231180,1731.11,
3099992,003109,138231550,1097.54,
3099993,003110,138234220,1297.24,
3099994,003111,138234570,1019.61,
3099996,003113,138235050,333.49,
3099997,003114,13824002D,1398.62,
3099998,003115,13824011Q,1500.35,
3099999,003116,13824039S,291.48,
3100000,003117,13824040J,1261.66,
3100001,003118,138240670,470.86,
3100002,003119,138241880,1444.8,
3100003,003120,138244200,8932.7,
3100004,003121,138244210,8375.07,
3100005,003122,138244220,5444.63,
3100007,003124,138250710,76.16,
3100008,003125,138250910,746.1,
3100009,003126,138251320,1641.86,
3100010,003127,138252600,239.26,
3100011,003128,138252730,1644.9,
3100012,003129,13825277B,1028.53,
3100013,003130,138253030,1509.51,
3100015,003132,138253560,1535,
3100016,003133,138253940,809.24,
3100018,003135,13825443B,821.84,
3100019,003136,138254730,752.69,
3100021,003138,138255910,42,
3100022,003139,13825597E,575.91,
3100023,003140,13825617B,1117.83,
3100024,003141,138260050,1766.94,
3100025,003142,138260130,1365.72,
3100026,003143,138263250,385.53,
3100027,003144,138263340,1735.64,
3100028,003145,138264450,327.54,
