RA_ITEMID	ADVNUM	PARCEL	FACEVALUE	BID
6436737	000765	2323N4W0430000640030	1000.83	
6436738	000766	2323N4W0430000700050	857.27	
6436739	000767	2323N4W0430000710011	273.26	
6436740	000768	2323N4W0430000710050	434	
6436741	000769	2323N4W0430000720010	586.21	
6436742	000770	2323N4W0430000720110	176.76	
6436743	000771	2323N4W0430000740011	176.76	
6436744	000772	2323N4W0430000740020	176.76	
6436745	000773	2323N4W0430000740030	176.76	
6436746	000774	2323N4W0430000740040	176.76	
6436747	000775	2323N4W0430000740050	231.74	
6436748	000776	2323N4W0430000740090	176.76	
6436749	000777	2323N4W0430000750110	176.76	
6436750	000778	2323N4W0430000750111	640.15	
6436752	000780	2323N4W04350000B0060	579.8	
6436753	000781	2323N4W04350000B0190	94.65	
6436754	000782	2323N4W04350000D0090	360.56	
6436755	000783	2323N4W04350000D0110	260.66	
6436756	000784	2323N4W04350000D0230	316.37	
6436757	000785	2323N4W04350000D0310	1367.79	
6436758	000786	2353N4W0000003300310	805.94	
6436759	000787	2353N4W0000004340400	131.4	
6436760	000788	2353N4W0433000000200	2176.97	
6436761	000789	2353N4W0433000000210	6931.73	
6436763	000791	2363N4W0000002130500	1385.22	
6436764	000792	2363N4W0000002440300	423.18	
6436765	000793	2363N4W0000003130100	172.35	
6436766	000794	2363N4W0000004230100	1770.64	
6436768	000796	2363N4W0000004340600	321.02	
6436770	000798	2033N5W0000002220500	94.73	
6436771	000799	2043N5W0000001110700	579.18	
6436772	000800	2053N5W0000003410200	50.57	
6436773	000801	2063N5W0000001220100	92.13	
6436774	000802	2063N5W0000004220100	770.43	
6436775	000803	2063N5W0439000000040	907.87	
6436777	000805	2063N5W0439000000121	371.71	
6436779	000807	2083N5W0000004300000	3117.2	
6436780	000808	2083N5W0000004300100	132.33	
6436781	000809	2083N5W0000004300200	338.21	
6436782	000810	2093N5W0000003300000	465.23	
6436783	000811	2113N5W0000001200900	473.98	
6436784	000812	2123N5W0000001120400	154.56	
6436785	000813	2123N5W0000001130200	475.46	
6436786	000814	2123N5W0000002330100	1065	
6436787	000815	2123N5W0000003200200	546.35	
6436788	000816	2123N5W0000003340100	815.44	
6436791	000819	2133N5W0000003331000	264.07	
6436792	000820	2133N5W0000003331300	570.2	
6436793	000821	2133N5W0000003410100	92.13	
6436794	000822	2133N5W0000004210000	1655.13	
6436795	000823	2133N5W0000004240100	195.47	
6436796	000824	2133N5W5240000000040	299.37	
6436797	000825	2133N5W5240000000050	2773.19	
6436800	000828	2143N5W0000001430700	525.05	
6436802	000830	2163N5W0000002110100	75.07	
6436803	000831	2163N5W0000002120100	65.73	
6436805	000833	2183N5W0000004100000	271.76	
6436806	000834	2203N5W0000002210100	112.5	
6436807	000835	2203N5W0000002210900	88.45	
6436808	000836	2203N5W0000002211000	598.71	
6436809	000837	2213N5W0000001220100	643.88	
6436810	000838	2213N5W0000001220200	274.24	
6436811	000839	2213N5W0000001220300	132.78	
6436812	000840	2213N5W0000001440200	92.13	
6436813	000841	2213N5W0000004100200	314.26	
6436814	000842	2213N5W0000004100400	93.74	
6436815	000843	2213N5W0000004440200	217.57	
6436816	000844	2213N5W0000004440500	313.53	
6436817	000845	2213N5W0440000010051	36.16	
6436818	000846	2213N5W0440000020010	251.78	
6436819	000847	2213N5W0440000030020	80.43	
6436820	000848	2213N5W0440000060020	336.05	
6436821	000849	2213N5W0440000060060	65.86	
6436822	000850	2233N5W0000001100000	690.69	
6436825	000853	2243N5W0000001100300	188.56	
6436826	000854	2243N5W0000002110000	596.66	
6436827	000855	2243N5W0000002230100	764.17	
6436828	000856	2243N5W0000002230300	349.8	
6436829	000857	2243N5W0000002320100	375.28	
6436830	000858	2243N5W0000002320200	2473.23	
6436831	000859	2243N5W5420000000010	756.77	
6436832	000860	2263N5W0000003410300	128.8	
6436833	000861	2263N5W0000004100100	675.83	
6436835	000863	2263N5W0431000000010	721.19	
6436836	000864	2263N5W0431000000110	149.87	
6436837	000865	2273N5W0000003310100	1155.2	
6436838	000866	2283N5W0000004120100	92.13	
6436839	000867	2293N5W0000003200000	723.91	
6436840	000868	2343N5W0000003140000	920.78	
6436841	000869	2343N5W0000003210100	500.75	
6436842	000870	2353N5W0000001120100	727.26	
6436844	000872	2353N5W0000001240100	92.13	
6436848	000876	2353N5W0000001410100	848.1	
6436849	000877	2353N5W0000003200200	573.49	
6436850	000878	2363N5W1555000000010	644.14	
6436852	000880	2363N5W1555000000100	1113.54	
6436853	000881	2363N5W1555000000120	1113.54	
6436854	000882	2363N5W1555000000140	483.18	
6436855	000883	2033N6W0000002110100	343.57	
6436858	000886	2033N6W0000002130300	306.85	
6436859	000887	2033N6W0000002130500	134.41	
6436860	000888	2033N6W0000002131100	36.44	
6436861	000889	2033N6W0000002140700	766.95	
6436863	000891	2033N6W0000002230700	656.38	
6436867	000895	2033N6W0000002320100	272.56	
6436868	000896	2033N6W0000002330200	134.41	
6436870	000898	2033N6W0000002331000	168.08	
6436873	000901	2033N6W0000002340400	335.64	
6436874	000902	2033N6W0000002340600	531.23	
6436875	000903	2033N6W0000002411100	47.6	
6436876	000904	2033N6W0000002430500	222.03	
6436877	000905	2033N6W0000002430700	79.31	
6436878	000906	2033N6W0000003110500	143.63	
6436879	000907	2033N6W0000003111900	709.57	
6436880	000908	2033N6W0000003112600	113.75	
6436881	000909	2033N6W0000003120300	478.27	
6436882	000910	2033N6W0000003120400	426.86	
6436883	000911	2033N6W0000003121000	134.41	
6436884	000912	2033N6W0000003121100	195.05	
6436885	000913	2033N6W0000003130400	521.22	
6436886	000914	2033N6W0000003130500	46.24	
6436888	000916	2033N6W0000003140100	321.65	
6436889	000917	2033N6W0000003211200	134.41	
6436890	000918	2033N6W0000003211600	880.29	
6436891	000919	2033N6W0000003240300	616.73	
6436892	000920	2033N6W0000003300100	87.08	
6436893	000921	2033N6W0000003420200	728.87	
6436895	000923	2033N6W0000003420800	134.41	
6436897	000925	2033N6W0000004233000	118.7	
6436898	000926	2033N6W0000004233100	134.41	
6436899	000927	2033N6W0000004320200	590.9	
6436900	000928	2033N6W0000004320500	162.29	
6436901	000929	2033N6W0000004320700	118.7	
6436902	000930	2033N6W0000004320800	1298.51	
6436903	000931	2033N6W0000004330100	71.46	
6436904	000932	2033N6W0000004330200	118.7	
6436906	000934	2033N6W0450000070040	134.41	
6436907	000935	2033N6W0450000090010	217.06	
6436908	000936	2033N6W0450000090030	592.98	
6436909	000937	2033N6W0450000090040	248.11	
6436910	000938	2033N6W0450000100020	273.68	
6436914	000942	2033N6W0450000160040	95.84	
6436915	000943	2033N6W05110000A0170	35.24	
6436917	000945	2043N6W0000001110100	455.2	
6436919	000947	2043N6W0000001130500	753.18	
6436920	000948	2043N6W0000001130600	1523.21	
6436921	000949	2043N6W0000001140400	206.16	
6436922	000950	2043N6W0000001210100	1119.74	
6436924	000952	2043N6W0000001230100	311.7	
6436925	000953	2043N6W0000001230200	361.33	
6436926	000954	2043N6W0000001230400	236.29	
6436927	000955	2043N6W0000001240200	1036.88	
6436928	000956	2043N6W0000001240400	86.7	
6436929	000957	2043N6W0000001410300	112.39	
6436930	000958	2043N6W0000001410400	64.72	
6436931	000959	2043N6W0000001410500	87.89	
6436932	000960	2043N6W0000001410600	51.59	
6436933	000961	2043N6W0000001410700	87.89	
6436934	000962	2043N6W0000004120100	143.63	
6436935	000963	2043N6W0000004120600	725.15	
6436936	000964	2043N6W0000004121000	240.97	
6436937	000965	2043N6W0000004210200	1138.79	
6436938	000966	2043N6W0000004210500	175.5	
6436939	000967	2043N6W0000004220800	38.4	
6436940	000968	2043N6W0000004240100	99.85	
6436941	000969	2043N6W0000004240400	488.24	
6436942	000970	2043N6W0000004240600	2922.02	
6436943	000971	2043N6W0000004240800	390.54	
6436944	000972	2043N6W0000004330200	36.36	
6436945	000973	2043N6W0000004410300	974.5	
6436946	000974	2043N6W0000004411500	79.31	
6436947	000975	2043N6W0000004420100	197.21	
6436948	000976	2043N6W0000004420200	134.41	
6436950	000978	2043N6W0020000000570	381.08	
6436952	000980	2043N6W0020000001850	163.21	
6436953	000981	2043N6W0020000002300	364.74	
6436957	000985	2043N6W0450000040081	343.33	
6436958	000986	2043N6W0450000050031	95.11	
6436959	000987	2043N6W0450000050041	134.41	
6436961	000989	2043N6W0450000120010	134.41	
6436962	000990	2043N6W0450000120040	177.8	
6436963	000991	2043N6W04700000A0010	123.49	
6436964	000992	2043N6W0480000010010	341.97	
6436965	000993	2043N6W0480000030040	899.81	
6436967	000995	2043N6W04900000B0020	74.2	
6436969	000997	2043N6W05100000E0352	134.41	
6436970	000998	2043N6W0520000040030	714.25	
6436971	000999	2043N6W0520000050010	773.06	
6436972	001000	2043N6W0530000030010	122.6	
6436973	001001	2043N6W0530000180025	1809.96	
6436974	001002	2043N6W0530000180026	200.86	
6436976	001004	2083N6W0000001240100	58.16	
6436977	001005	2093N6W0000001130300	207.28	
6436978	001006	2093N6W0000001240100	171.59	
6436979	001007	2093N6W0000001330100	139.69	
6436980	001008	2093N6W0000001330900	88.38	
6436981	001009	2093N6W0540000010010	80.78	
6436982	001010	2093N6W0540000060010	99.63	
6436983	001011	2093N6W0540000070060	359.21	
6436984	001012	2093N6W0540000120030	99.63	
6436985	001013	2093N6W0540000120050	245.1	
6436987	001015	2093N6W0540000150010	110.37	
6436988	001016	2093N6W0540000150020	160.01	
6436989	001017	2093N6W0550000040010	267.38	
6436991	001019	2093N6W0560000000180	238.15	
6436993	001021	2093N6W0560000000201	327.06	
6436994	001022	2103N6W0000001110200	563.42	
6436995	001023	2103N6W0000001110300	1931.92	
6436996	001024	2103N6W0000001140300	491.09	
6436997	001025	2103N6W0000001140600	92.13	
6436998	001026	2103N6W0000001220100	152.95	
6436999	001027	2103N6W0000003210200	92.13	
6437000	001028	2103N6W0000003231100	92.13	
6437001	001029	2103N6W0000003231300	111.14	
6437002	001030	2133N6W0000003140100	206.45	
6437003	001031	2143N6W0000002410200	373.29	
6437005	001033	2143N6W0000003120400	411.2	
6437006	001034	2143N6W0000003140400	99.73	
6437007	001035	2143N6W0000003140700	470.01	
6437008	001036	2143N6W0000003210700	464.93	
6437011	001039	2143N6W0000003231000	104.17	
6437012	001040	2143N6W3132000000010	79.15	
6437013	001041	2153N6W0000004110220	106.79	
6437014	001042	2153N6W0000004110230	325.94	
6437016	001044	2153N6W0000004112900	95.51	
6437017	001045	2153N6W0000004130300	39.44	
6437018	001046	2153N6W0000004131500	191.28	
6437019	001047	2153N6W0000004132000	128.79	
6437020	001048	2153N6W0000004140400	606.07	
6437021	001049	2153N6W0000004140600	438.11	
6437022	001050	2153N6W0000004140800	539.25	
6437023	001051	2153N6W0000004410800	95.44	
6437024	001052	2153N6W0000004411100	778.65	
6437025	001053	2153N6W0000004411500	70.57	
6437026	001054	2153N6W0000004420100	584.76	
6437027	001055	2153N6W0000004420500	353.81	
6437028	001056	2153N6W0000004420600	68.67	
6437029	001057	2153N6W0000004421600	857.47	
6437030	001058	2153N6W0000004430200	92.13	
6437031	001059	2153N6W0000004430300	189.24	
6437033	001061	2183N6W0000004430000	573.49	
6437035	001063	2233N6W0000001121000	132.87	
6437036	001064	2243N6W0000003320100	259.41	
6437037	001065	2293N6W0000001300000	507.57	
6437038	001066	2313N6W0000003440100	114.29	
6437039	001067	2313N6W0000004230400	198.63	
6437042	001070	2323N6W0000003410500	198.95	
6437043	001071	2323N6W0000003440100	803.87	
6437044	001072	3062N1W5340000000050	592.49	
6437045	001073	3072N1W0000003200000	2696.89	
6437046	001074	3012N2W0000001100300	424.22	
6437050	001078	3012N2W0000002120000	450.04	
6437051	001079	3012N2W0000002311200	215.1	
6437052	001080	3012N2W0000002311300	366.05	
6437053	001081	3012N2W0000002311600	1843.71	
6437054	001082	3012N2W0000002330200	259.59	
6437055	001083	3012N2W0000002340900	281.61	
6437056	001084	3012N2W0000002410200	423.49	
6437057	001085	3012N2W0000002410500	539.74	
6437058	001086	3012N2W0000003211000	644.9	
6437060	001088	3012N2W0000003430100	726.26	
6437061	001089	3022N2W0000001300300	1009.75	
6437062	001090	3022N2W0000002220400	236.95	
6437063	001091	3022N2W0000002220500	1598.64	
6437066	001094	3022N2W0000004440200	1568.14	
6437067	001095	3022N2W1300000010110	969.14	
6437068	001096	3022N2W1300000020090	922.58	
6437069	001097	3022N2W1300000020100	323.1	
6437071	001099	3022N2W1300000020130	38.3	
6437072	001100	3022N2W1300000020171	826.98	
6437073	001101	3022N2W1300000020210	443.15	
6437074	001102	3022N2W1300000030340	681.44	
6437076	001104	3032N2W0000001140100	954.83	
6437079	001107	3032N2W0000001440500	597.67	
6437080	001108	3032N2W0000002130300	774.2	
6437082	001110	3032N2W0000002210200	739	
6437083	001111	3032N2W0000002210500	268.84	
6437084	001112	3032N2W0000004120100	1892.12	
6437086	001114	3032N2W0000004141000	677.29	
6437087	001115	3032N2W0000004240200	346.67	
6437088	001116	3032N2W0000004240300	2723.57	
6437089	001117	3032N2W0561000000060	1298.49	
6437090	001118	3032N2W056100000010A	659.25	
6437093	001121	3032N2W0562000000260	234.7	
6437094	001122	3032N2W0562000000350	534.31	
6437096	001124	3032N2W1524000000090	7913.18	
6437097	001125	3042N2W0561000000190	728.6	
6437098	001126	3042N2W0561000000470	475.23	
6437100	001128	3042N2W0561000000600	758.04	
6437103	001131	3052N2W0000002200600	3006.88	
6437104	001132	3052N2W0000002201000	3784.42	
6437105	001133	3052N2W05740000D0380	392.75	
6437106	001134	3052N2W05740000G0080	1370.04	
6437107	001135	3052N2W05750000F0150	564.6	
6437108	001136	3052N2W0575000DD0150	1490.57	
6437109	001137	3062N2W0000001101000	614.21	
6437110	001138	3062N2W0575000CC0160	564.6	
6437111	001139	3072N2W0000001320200	150.85	
6437112	001140	3072N2W0000001320500	144.82	
6437113	001141	3072N2W0000001320600	144.82	
6437116	001144	3082N2W0000001300300	1538.36	
6437118	001146	3082N2W05750000A0350	496.83	
6437119	001147	3082N2W05750000A0360	234.76	
6437120	001148	3092N2W0000003330100	542.72	
6437121	001149	3092N2W0000004201310	756.75	
6437122	001150	3102N2W0000002130000	271.59	
6437123	001151	3102N2W0000002300100	857.11	
6437124	001152	3102N2W0000003230100	711.24	
6437125	001153	3102N2W0000003320300	1055.66	
6437126	001154	3112N2W0000004111000	1518.32	
6437127	001155	3112N2W0000004230300	42.24	
6437128	001156	3122N2W0000001210100	782.04	
6437130	001158	3122N2W0000002430100	1478.92	
6437131	001159	3122N2W0000004310100	38.91	
6437132	001160	3122N2W0572000000290	1059.59	
6437134	001162	3122N2W0572000000400	173.39	
6437135	001163	3122N2W0572000000410	857.03	
6437136	001164	3122N2W0572000000480	323.08	
6437137	001165	3122N2W0572000000490	174.75	
6437138	001166	3122N2W0572000000670	139.78	
6437139	001167	3122N2W0572000000680	208.8	
6437140	001168	3122N2W0572000000900	446.43	
6437141	001169	3132N2W0000001300100	2011.43	
6437142	001170	3132N2W0000002320100	1133.16	
6437143	001171	3132N2W0000002321000	1578.66	
6437144	001172	3132N2W0570000000220	215.68	
6437145	001173	3132N2W0570000000270	300.68	
6437147	001175	3132N2W0570000000300	511.95	
6437149	001177	3132N2W0570000000570	681.66	
6437150	001178	3132N2W0570000000660	435.67	
6437151	001179	3132N2W0570000000680	1411.58	
6437152	001180	3132N2W0570000000750	703.4	
6437154	001182	3132N2W0570000000810	334.02	
6437157	001185	3132N2W0570000001920	239.24	
6437158	001186	3132N2W0570000001930	351.23	
6437161	001189	3132N2W0572000000740	276.86	
6437166	001194	3142N2W0000001100300	364.97	
6437167	001195	3142N2W0000001330100	631.37	
6437168	001196	3142N2W0000001340400	337.45	
6437169	001197	3142N2W0000001340500	201.5	
6437170	001198	3142N2W0000002430100	523.61	
6437172	001200	3142N2W0000003122000	93.64	
6437175	001203	3142N2W0000003440000	111.94	
6437176	001204	3142N2W0000004120400	325.62	
6437177	001205	3142N2W0000004320100	1364.61	
6437178	001206	3142N2W0000004420100	1102.62	
6437180	001208	3142N2W0000004420600	466.45	
6437182	001210	3142N2W05650000C0090	831.11	
6437184	001212	3142N2W05650000D0070	1769.96	
6437185	001213	3142N2W05650000D0090	1261.72	
6437186	001214	3142N2W05650000F0020	847.99	
6437189	001217	3152N2W05710000C0050	2217.78	
6437190	001218	3152N2W1541000000270	1904.92	
6437194	001222	3172N2W0578000000191	849.09	
6437195	001223	3202N2W0000002120200	848.38	
6437196	001224	3202N2W0000004110100	1475.59	
6437197	001225	3202N2W0000004120200	572.56	
6437198	001226	3232N2W0000001120200	1776.52	
6437200	001228	3272N2W0000002200100	397.61	
6437201	001229	3302N2W0000003230200	43.32	
6437205	001233	3312N2W0000002320500	598.81	
6437206	001234	3312N2W0000002330300	1196.84	
6437207	001235	3312N2W05800000B0060	3517.44	
6437209	001237	3312N2W05810000C0040	638.37	
6437210	001238	3312N2W05810000D0010	814.3	
6437213	001241	3322N2W0000002330300	711.05	
6437214	001242	3322N2W0000002410110	766.69	
6437215	001243	3322N2W0000002410200	166.04	
6437216	001244	3322N2W0000002410330	231.5	
6437217	001245	3322N2W0000002430200	486.23	
6437218	001246	3322N2W0000003110500	523.25	
6437219	001247	3322N2W0000003110800	621.12	
6437220	001248	3322N2W0000003130100	287.14	
6437222	001250	3322N2W0000003140300	292.61	
6437226	001254	3332N2W0000003100400	258.45	
6437227	001255	3332N2W0000003330000	1161.6	
6437228	001256	3012N3W0000002330400	914.42	
6437229	001257	3022N3W0000001320200	911.11	
6437231	001259	3022N3W0000002220300	225.47	
6437232	001260	3022N3W0000002230500	172.72	
6437233	001261	3022N3W0000002230700	105	
6437234	001262	3022N3W0000002230800	134.16	
6437236	001264	3022N3W0000002231200	1836.51	
6437237	001265	3022N3W0000002232000	324.04	
6437238	001266	3022N3W0000002240200	136.97	
6437239	001267	3022N3W0000003230700	731.48	
6437240	001268	3022N3W0000003410200	520.52	
6437241	001269	3022N3W0000003420000	374.77	
6437242	001270	3022N3W0000003420100	95.61	
6437243	001271	3022N3W0000003420600	6115.92	
6437244	001272	3022N3W0000004320100	528.18	
6437245	001273	3032N3W0000001141000	845.56	
6437246	001274	3032N3W0000001220100	254.2	
6437247	001275	3032N3W0000001220400	182.72	
6437248	001276	3032N3W0000001310300	75.14	
6437249	001277	3032N3W0000001320100	165.21	
6437250	001278	3032N3W0000002110300	953.2	
6437251	001279	3032N3W0000002110800	121.51	
6437252	001280	3032N3W0000002130200	490.35	
6437253	001281	3032N3W0000002140200	316.73	
6437254	001282	3032N3W0000002210800	548.65	
6437255	001283	3032N3W0000002211100	1094.23	
6437256	001284	3032N3W0000002211500	254.12	
6437257	001285	3032N3W0000002211600	180.88	
6437258	001286	3032N3W0000002230200	47.97	
6437260	001288	3032N3W0000002310500	147.8	
6437261	001289	3032N3W0000002320800	119.26	
6437262	001290	3032N3W0000002320900	600.37	
6437263	001291	3032N3W0000002420800	104.87	
6437265	001293	3042N3W0000001410100	479.23	
6437267	001295	3042N3W0000002330200	1099.19	
6437268	001296	3042N3W0000002340200	217.7	
6437269	001297	3042N3W0000003110400	111	
6437270	001298	3042N3W0000003140500	605.24	
6437271	001299	3042N3W0000003210300	1053.29	
6437273	001301	3042N3W0000003220200	952.48	
6437276	001304	3042N3W0600000000010	1414.07	
6437277	001305	3042N3W0600000000060	136.97	
6437278	001306	3042N3W0600000000080	144.03	
6437279	001307	3042N3W0600000000090	102.55	
6437280	001308	3042N3W0600000000320	71.21	
6437281	001309	3042N3W0600000000440	63.39	
6437282	001310	3042N3W0600000000540	102.55	
6437283	001311	3042N3W0600000000670	370.69	
6437284	001312	3042N3W0600000000680	955.71	
6437285	001313	3042N3W0600000000840	55.55	
6437286	001314	3062N3W0000003130300	592.47	
6437287	001315	3062N3W0000003230300	325.35	
6437288	001316	3062N3W0000003240400	278.65	
6437289	001317	3062N3W0000003240700	105.55	
6437290	001318	3062N3W0000003310200	1949.55	
6437291	001319	3062N3W0000003310400	993.9	
6437292	001320	3062N3W0000003310700	1726.41	
6437293	001321	3062N3W0000003340200	349.04	
6437294	001322	3062N3W0000003340400	87.71	
6437296	001324	3062N3W0620000000050	163.35	
6437297	001325	3062N3W0640000010010	186.89	
6437298	001326	3062N3W0640000010030	1393.33	
6437300	001328	3062N3W0640000020040	1020.5	
6437301	001329	3062N3W06500000A0040	303.89	
6437302	001330	3062N3W06500000A0050	1598.77	
6437303	001331	3072N3W0000001220800	743.25	
6437304	001332	3072N3W0000001230700	733.04	
6437305	001333	3072N3W0000001310200	1849.58	
6437306	001334	3072N3W0000001311000	1930.46	
6437307	001335	3072N3W0000001320400	1901.19	
6437308	001336	3072N3W0000001330100	3108.06	
6437309	001337	3072N3W0000001330700	989.03	
6437310	001338	3072N3W0000001331200	86.75	
6437313	001341	3072N3W0000003210300	82.32	
6437314	001342	3072N3W0000003210500	82.32	
6437315	001343	3072N3W0000003211400	1821.69	
6437316	001344	3072N3W0000003420300	276.03	
6437317	001345	3072N3W0000003420500	902.47	
6437318	001346	3072N3W0000004220500	253.19	
6437319	001347	3072N3W06600000A0010	1697.85	
6437321	001349	3072N3W06600000B0080	2075.4	
6437322	001350	3072N3W06600000C0030	1607.37	
6437323	001351	3072N3W06600000C0090	1141.16	
6437324	001352	3072N3W06800000A0010	860.71	
6437325	001353	3072N3W06800000A0090	638.72	
6437326	001354	3072N3W06800000A0150	725.95	
6437331	001359	3072N3W06800000C0060	256.63	
6437332	001360	3072N3W06900000A0030	256.63	
6437333	001361	3072N3W06900000A0080	82.32	
6437335	001363	3072N3W06900000B0120	956.05	
6437336	001364	3072N3W06900000C0090	1585.14	
6437337	001365	3072N3W06900000E0040	1535.84	
6437338	001366	3072N3W06900000E0060	265.26	
6437339	001367	3072N3W06900000E0110	140.4	
6437340	001368	3072N3W06900000F0050	873.4	
6437341	001369	3072N3W06900000G0110	1576.46	
6437342	001370	3072N3W06900000H0050	2005.18	
6437343	001371	3072N3W06900000H0150	1838.14	
6437345	001373	3072N3W06900000K0011	752.28	
6437347	001375	3072N3W06900000M0070	1299.1	
6437348	001376	3072N3W0700000010010	2039.02	
6437349	001377	3072N3W0700000020020	528.58	
6437351	001379	3072N3W0700000050100	2547.8	
6437352	001380	3072N3W0700000070020	896.94	
6437353	001381	3072N3W0700000070050	1685.02	
6437354	001382	3072N3W0700000080020	1039.58	
6437356	001384	3072N3W0700000160010	884.79	
6437358	001386	3072N3W07100000A0070	1402.95	
6437359	001387	3072N3W07100000C0020	805.62	
6437360	001388	3072N3W07100000C0050	276.07	
6437361	001389	3072N3W07200000A0050	244.8	
6437362	001390	3072N3W07200000A0060	728.56	
6437363	001391	3072N3W0730000000130	1144.22	
6437364	001392	3072N3W0730000000150	3313.4	
6437365	001393	3072N3W0730000000151	2668.23	
6437366	001394	3072N3W0730000000180	3076.83	
6437367	001395	3072N3W0730000000224	2175.56	
6437368	001396	3072N3W0730000000282	1314.44	
6437369	001397	3072N3W0730000000283	4540.1	
6437370	001398	3072N3W0730000000733	1406.66	
6437371	001399	3072N3W0730000000850	3868.47	
6437372	001400	3072N3W0730000000930	4321.63	
6437373	001401	3072N3W0730000001094	666.12	
6437374	001402	3072N3W0730000001300	981.51	
6437375	001403	3072N3W0730000001492	1753.1	
6437376	001404	3072N3W0730000001510	271.65	
6437378	001406	3072N3W0730000001705	1486.68	
6437379	001407	3072N3W0730000001711	3144.3	
6437380	001408	3072N3W0730000001831	666.9	
6437381	001409	3072N3W0730000001833	146.82	
6437382	001410	3072N3W0730000001845	199.37	
6437383	001411	3072N3W0730000001847	234.4	
6437384	001412	3072N3W0740000000031	976.19	
6437385	001413	3072N3W0740000000101	577.5	
6437386	001414	3072N3W0750000010010	1287.4	
6437387	001415	3072N3W0750000030070	2323.78	
6437388	001416	3072N3W0750000110020	1545.46	
6437391	001419	3072N3W07600000C0030	2722.25	
6437392	001420	3082N3W0000002210100	78.15	
6437393	001421	3082N3W0000003430100	4251.2	
6437395	001423	3082N3W07700000B0010	39.61	
6437396	001424	3082N3W07700000B0020	62.73	
6437397	001425	3082N3W07800000A0020	209.85	
6437398	001426	3082N3W07800000A0130	1662.19	
6437399	001427	3082N3W07800000A0150	2071.54	
6437400	001428	3082N3W07800000A0160	196.05	
6437402	001430	3082N3W07800000B0130	196.05	
6437403	001431	3082N3W07800000D0120	631.57	
6437404	001432	3082N3W07800000G0050	110.13	
6437405	001433	3082N3W07800000G0070	196.05	
6437406	001434	3082N3W07800000G0080	467.94	
6437407	001435	3082N3W07800000G0170	196.05	
6437408	001436	3082N3W07800000H0120	577.51	
6437409	001437	3082N3W07800000H0170	196.05	
6437410	001438	3082N3W07800000J0010	295.32	
6437411	001439	3082N3W07800000J0060	367.88	
6437412	001440	3082N3W07800000J0120	468.54	
6437413	001441	3082N3W07800000L0010	196.05	
6437414	001442	3082N3W07800000L0030	1611.26	
6437416	001444	3082N3W07800000O0010	486.13	
6437417	001445	3082N3W07800000O0020	1530.21	
6437418	001446	3092N3W06110000B0010	1124.47	
6437420	001448	3092N3W06110000B0140	2409.74	
6437421	001449	3102N3W0783000000420	1153.25	
6437422	001450	3112N3W0000002220300	164.75	
6437423	001451	3112N3W0783000000150	753.48	
6437424	001452	3112N3W0783000000200	1665.27	
6437425	001453	3162N3W0000003220600	1143.15	
6437426	001454	3162N3W0000003230700	1088.62	
6437427	001455	3162N3W0000003320500	2251.67	
6437429	001457	3162N3W0000003320700	131.06	
6437430	001458	3162N3W0000003430400	423.54	
6437431	001459	3162N3W0785000000050	880.22	
6437432	001460	3162N3W0785000000060	353.27	
6437434	001462	3162N3W0785000000360	483.13	
6437435	001463	3162N3W0785000000370	816.95	
6437436	001464	3162N3W0785000000420	440.23	
6437437	001465	3172N3W0000002110100	228.17	
6437438	001466	3172N3W0000003400000	202.69	
6437439	001467	3172N3W0000003440300	72.78	
6437441	001469	3172N3W07900000A0080	1218.21	
6437443	001471	3172N3W07900000B0020	1607.49	
6437444	001472	3172N3W07900000D0060	667.59	
6437445	001473	3172N3W07900000E0150	1667.37	
6437446	001474	3172N3W07900000K0070	1374.84	
6437447	001475	3172N3W07900000K0090	476.06	
6437448	001476	3172N3W07900000K0100	476.06	
6437449	001477	3182N3W0000004140400	69.63	
6437450	001478	3182N3W0000004140600	38.11	
6437451	001479	3182N3W0000004340500	493.95	
6437452	001480	3182N3W0000004440100	1119.16	
6437453	001481	3182N3W0000004440500	64.58	
6437454	001482	3182N3W0000004440600	84.77	
6437455	001483	3182N3W0000004440700	50.89	
6437456	001484	3182N3W0000004441200	54.5	
6437457	001485	3182N3W08000000B0060	125.15	
6437458	001486	3182N3W08000000D0030	125.15	
6437459	001487	3182N3W08000000E0070	571.16	
6437460	001488	3182N3W0800000230040	710.79	
6437461	001489	3182N3W08100000B0030	722.1	
6437462	001490	3182N3W08100000B0040	2026.06	
6437464	001492	3182N3W08200000B0040	204.95	
6437465	001493	3182N3W08300000A0080	716.41	
6437466	001494	3182N3W08300000A0170	1447.25	
6437467	001495	3182N3W08300000A0250	1951.4	
6437468	001496	3182N3W08300000E0010	645.99	
6437469	001497	3182N3W08300000E0120	558.09	
6437470	001498	3182N3W08300000E0180	493.64	
6437471	001499	3182N3W08300000E0260	1449.22	
6437472	001500	3182N3W08300000I0030	62.63	
6437473	001501	3182N3W08300000I0040	62.63	
6437474	001502	3182N3W08300000I0050	62.63	
6437475	001503	3182N3W08300000I0060	62.63	
6437476	001504	3182N3W08300000I0070	62.63	
6437477	001505	3182N3W08300000I0080	62.63	
6437478	001506	3182N3W08300000I0090	62.63	
6437479	001507	3182N3W08300000I0100	62.63	
6437480	001508	3182N3W08300000I0110	62.63	
6437481	001509	3182N3W08300000I0120	62.63	
6437482	001510	3182N3W08300000I0130	62.63	
6437483	001511	3182N3W08300000I0140	62.63	
