RA_ITEMID,ADVNUM,PARCEL,FACEVALUE,BID
6440826,000744,160913-41100016-0210,81.27,
6440827,000745,160913-41100016-0220,81.27,
6440828,000746,160913-41100016-0270,81.27,
6440829,000747,160913-41100016-0290,81.27,
6440830,000748,160913-41100016-0360,81.27,
6440831,000749,160913-41100016-0370,102.84,
6440832,000750,160913-41100018-0050,234.08,
6440833,000751,160913-41100018-0230,102.84,
6440834,000752,160913-41100019-0080,424.83,
6440837,000755,160913-41100020-0050,145.99,
6440838,000756,160913-41100020-0090,102.84,
6440839,000757,160913-41100020-0330,124.39,
6440840,000758,160913-41100021-0010,189.13,
6440841,000759,160913-41100021-0140,359.27,
6440842,000760,160913-41100021-0160,81.27,
6440843,000761,160913-41100021-0270,536.62,
6440844,000762,160913-41100022-0010,102.84,
6440845,000763,160913-41100022-0130,212.51,
6440846,000764,160913-41100023-0050,84.72,
6440847,000765,160913-41100023-0060,84.72,
6440848,000766,160913-41100023-0090,145.99,
6440849,000767,160913-41100023-0110,81.27,
6440850,000768,160913-41100023-0120,81.27,
6440851,000769,160913-41100023-0150,81.27,
6440852,000770,160913-41100023-0180,563.73,
6440853,000771,160913-41100023-0220,81.27,
6440855,000773,160913-41100023-0400,81.27,
6440856,000774,160913-41100024-0010,102.84,
6440857,000775,160913-41100024-0060,81.27,
6440858,000776,160913-41100024-0070,81.27,
6440859,000777,160913-41100024-0080,81.27,
6440860,000778,160913-41100024-0110,81.27,
6440861,000779,160913-41100024-0120,81.27,
6440862,000780,161012-00002790-0200,359.27,
6440863,000781,161012-00002794-0801,1400.41,
6440864,000782,161012-00002794-0802,110.03,
6440865,000783,161013-00004618-0301,587.71,
6440867,000785,161013-00004618-0800,2743.01,
6440868,000786,161013-00004618-1000,992.87,
6440869,000787,161013-00004618-1900,2487.46,
6440870,000788,161013-00004623-0100,359.27,
6440871,000789,161013-00004623-0300,788.74,
6440872,000790,161013-00004623-0500,457.61,
6440873,000791,161013-00004623-0501,359.27,
6440874,000792,161312-00002926-0200,359.27,
6440875,000793,161312-00002927-0200,1091.33,
6440876,000794,161312-29260000-0450,416.4,
6440877,000795,161312-29260000-0460,395.43,
6440878,000796,161312-29270000-0220,1550.64,
6440879,000797,161312-29270000-0230,359.27,
6440880,000798,161312-29270000-0320,439.53,
6440883,000801,161312-29270000-0640,625.25,
6440884,000802,161312-29270000-0780,343.07,
6440885,000803,161312-29270000-0790,1753.58,
6440887,000805,161312-29270000-0820,343.07,
6440888,000806,161312-29270000-0990,805.86,
6440889,000807,161312-29270000-1080,774.1,
6440890,000808,161312-29270000-1140,343.07,
6440891,000809,161312-29270000-1190,395.85,
6440892,000810,161312-29270000-1200,1341.21,
6440893,000811,161312-29270000-1380,1707.12,
6440894,000812,161312-29270000-1470,2047.4,
6440895,000813,161312-29270000-1500,439.53,
6440896,000814,161312-29270000-1530,439.53,
6440897,000815,170814-68760003-10C0,304.08,
6440898,000816,170814-68760003-11C0,307.65,
6440899,000817,170814-68760003-12C0,976.85,
6440900,000818,170814-68760003-13C0,211.99,
6440901,000819,170814-68760003-14C0,332.81,
6440902,000820,170814-68760004-02D0,2426.32,
6440903,000821,170814-68770000-0230,101.43,
6440904,000822,170814-68770000-0240,101.43,
6440905,000823,170814-68770000-0250,101.43,
6440906,000824,170814-68780000-0000,184.88,
6440907,000825,170814-68880003-0060,2271.35,
6440908,000826,170814-68880003-0110,1060.97,
6440909,000827,170913-00004309-0300,626.2,
6440910,000828,170913-00004309-0301,868.62,
6440911,000829,170913-00004311-0900,969.75,
6440912,000830,170913-43090000-0010,872,
6440914,000832,171012-00002800-0201,289.2,
6440915,000833,171013-00004639-0000,153.58,
6440917,000835,180914-69140000-0010,243.29,
6440918,000836,180914-69140000-0080,243.29,
6440919,000837,180914-69140000-0100,243.29,
6440920,000838,180914-69140000-0400,502.02,
6440924,000842,181013-00004654-0200,136.44,
6440925,000843,181013-00004662-0000,268.34,
6440926,000844,181013-46550000-0010,59.69,
6440927,000845,181013-46550000-0020,216.17,
6440928,000846,181013-46560000-0010,1460.61,
6440929,000847,181111-00001176-0100,1902.4,
6440930,000848,190814-00006891-0400,359.27,
6440931,000849,190814-00006893-0000,2797.39,
6440932,000850,190814-68850000-0010,319.03,
6440933,000851,190814-68880001-0200,310.08,
6440934,000852,190814-68880001-0210,310.08,
6440935,000853,190814-68880001-0310,282.64,
6440936,000854,190814-68880001-0820,111.85,
6440937,000855,190814-68880002-00I0,282.64,
6440939,000857,190910-00000267-0000,389.35,
6440940,000858,191013-00004670-0102,732.5,
6440941,000859,191013-00004671-0000,2117.23,
6440942,000860,191013-00004679-0201,1278.48,
6440943,000861,191013-00004681-0000,1588.72,
6440944,000862,191013-00004689-0101,496.64,
6440945,000863,191013-00004691-0000,1598.78,
6440946,000864,191013-00004693-0000,359.27,
6440947,000865,191013-00004693-0200,47.28,
6440948,000866,191013-00004694-0100,1112.6,
6440949,000867,191013-00004694-1001,247.47,
6440950,000868,191013-00004696-0000,359.27,
6440951,000869,191014-00006943-0000,353.89,
6440952,000870,191111-00001202-0000,359.27,
6440953,000871,191312-00003397-0000,3057.15,
6440954,000872,191312-00003399-0000,3178.07,
6440955,000873,191312-00003408-0000,4473.31,
6440956,000874,191312-29300000-0410,1618.75,
6440957,000875,191312-29420000-0060,1433.85,
6440958,000876,191312-29420000-0070,2480.55,
6440959,000877,191312-29420000-0290,2272.55,
6440960,000878,191312-29420000-0320,430.07,
6440961,000879,191312-29420000-0340,1557.16,
6440962,000880,191312-2952000C-0130,1890.72,
6440963,000881,191312-2952000F-0010,1644.81,
6440964,000882,191312-2952000H-0120,1543.97,
6440965,000883,191312-29940000-0070,2141.87,
6440966,000884,191312-29940000-0110,996.29,
6440967,000885,191312-29940000-0500,359.27,
6440968,000886,191312-29940000-0770,2553.71,
6440970,000888,191312-29940001-1190,2668.38,
6440972,000890,191312-29940002-2240,3153.91,
6440973,000891,191312-29940002-2270,1528.49,
6440974,000892,191312-29940002-2810,2060.49,
6440975,000893,191312-29940002-3160,3146.77,
6440976,000894,191312-29940002-3190,2259.25,
6440977,000895,191312-29940003-3470,2454.94,
6440978,000896,191312-29940003-3500,3081.45,
6440979,000897,191312-29940003-3910,2032.93,
6440980,000898,191312-29940003-4180,3943.81,
6440981,000899,191312-29940003-4270,2044.37,
6440982,000900,191312-29940003-4520,2664.17,
6440983,000901,191312-29940003-4920,6293.17,
6440984,000902,191312-32660000-0080,3169.78,
6440986,000904,191312-3285000K-0010,1929.34,
6440987,000905,191312-34080000-0010,2220.37,
6440988,000906,200814-68880001-0130,951.82,
6440989,000907,200913-00004318-0100,3111.54,
6440990,000908,200913-43170000-0030,861.75,
6440991,000909,200913-43170000-0190,920.6,
6440992,000910,200913-43170000-0320,397.5,
6440993,000911,200913-43180000-0180,359.27,
6440994,000912,200913-43180000-0190,329.82,
6440995,000913,200913-43180000-0270,810.83,
6440996,000914,201013-00004708-0100,2208.89,
6440997,000915,201013-00004711-0000,359.27,
6440998,000916,201013-00004745-0100,1210.8,
6440999,000917,201013-47170000-0280,136.44,
6441000,000918,201013-47170000-0330,414.39,
6441001,000919,201013-47170000-0350,436.02,
6441002,000920,201013-47170000-0360,882.72,
6441003,000921,201013-47170000-0380,214.08,
6441004,000922,210913-43180000-0020,1311.38,
6441005,000923,210913-43190000-0040,1173.1,
6441006,000924,210913-43190000-0240,307.65,
6441007,000925,210913-43190000-0440,614.7,
6441008,000926,210913-43200000-0030,755.13,
6441009,000927,210913-43210000-0180,538.35,
6441010,000928,210913-43210000-0190,973.43,
6441012,000930,210913-43220000-0011,65.08,
6441014,000932,210913-43230000-0030,1032.22,
6441015,000933,210913-43230000-0100,1397.48,
6441016,000934,210913-43230000-0130,577.13,
6441017,000935,210913-43230000-0220,482.84,
6441018,000936,210913-43230000-0230,610.22,
6441019,000937,211013-00004756-0100,359.27,
6441021,000939,211013-00004757-1300,1130.02,
6441022,000940,211013-00004771-0000,744.29,
6441023,000941,211013-00004771-0200,2407.01,
6441024,000942,211110-00000505-0000,441.3,
6441025,000943,211312-34280001-0050,350.04,
6441027,000945,211312-34610000-0050,696.05,
6441028,000946,211312-34710000-0050,672.24,
6441029,000947,211312-34710000-0161,230.78,
6441030,000948,211312-34710000-0162,856.24,
6441031,000949,211312-34710000-0240,874.26,
6441032,000950,211312-34710000-0420,1226.71,
6441033,000951,211312-34710000-1110,359.27,
6441035,000953,220913-00004324-0200,359.27,
6441036,000954,220913-00004324-0300,993.62,
6441037,000955,220913-00004339-0000,210.77,
6441038,000956,220913-00004351-0102,644.25,
6441040,000958,220913-43270000-0180,1469.59,
6441042,000960,220913-43500000-0090,139.43,
6441043,000961,220913-43560000-0080,359.27,
6441044,000962,220913-43560000-0150,359.27,
6441045,000963,220913-43560000-0160,389.13,
6441047,000965,220913-43560000-0260,363.48,
6441048,000966,220913-43570000-0270,767.9,
6441050,000968,220913-43570000-0410,307.65,
6441051,000969,221013-00004786-0000,740.17,
6441052,000970,221013-00004788-0200,1564.25,
6441053,000971,221013-00004792-0000,1941.01,
6441054,000972,221013-00004794-0000,1259.78,
6441055,000973,221013-00004804-0000,359.27,
6441056,000974,221013-00004805-0200,785.01,
6441057,000975,221013-00004805-0400,359.27,
6441060,000978,230913-00004360-0200,156.62,
6441061,000979,230913-00004361-0000,925.62,
6441062,000980,230913-43680000-0010,472.8,
6441064,000982,230913-43680000-0590,1721.71,
6441065,000983,230913-43680001-0020,1051.05,
6441066,000984,230913-43680001-0030,2308.71,
6441067,000985,230913-43680001-0100,346.51,
6441068,000986,230913-43680001-0120,1669.47,
6441070,000988,230913-43680001-0350,851.05,
6441071,000989,230913-43680001-0520,2671.07,
6441072,000990,230913-43680001-0700,1167.83,
6441073,000991,231013-00004809-0100,1293.07,
6441074,000992,231013-48100000-0100,685.63,
6441075,000993,231013-48270002-0010,640.94,
6441076,000994,231013-48270002-0011,120.2,
6441077,000995,231013-48270009-0030,216.17,
6441078,000996,231013-48270010-0010,216.17,
6441079,000997,231013-48270010-0012,359.27,
6441080,000998,231013-48270013-0010,372.66,
6441081,000999,231013-48270013-0020,216.17,
6441082,001000,231013-48270013-0030,138.98,
6441083,001001,231013-48270013-0031,138.98,
6441084,001002,231013-48270013-0040,138.98,
6441085,001003,231013-48270014-0000,1435.87,
6441086,001004,231013-48270014-0040,216.17,
6441088,001006,231113-6778000D-0280,533.42,
6441089,001007,231113-6778000D-0320,516.63,
6441091,001009,240813-00003772-0000,1372.07,
6441092,001010,240813-00003784-0100,359.27,
6441093,001011,240813-00003785-0100,359.27,
6441095,001013,240813-37860000-0130,981.12,
6441097,001015,240913-00004392-0300,792.03,
6441098,001016,240913-00004404-0000,4267.21,
6441099,001017,240913-00004411-0000,1452.58,
6441100,001018,240913-00004414-0102,624.2,
6441102,001020,240913-40530006-0080,259.48,
6441103,001021,240913-40530008-0040,180.37,
6441104,001022,240913-40530008-0080,560.42,
6441105,001023,240913-40530011-0060,180.37,
6441106,001024,240913-40530012-0050,180.37,
6441107,001025,240913-40530012-0060,180.37,
6441108,001026,240913-40530012-0070,180.37,
6441109,001027,240913-40530013-0030,225.1,
6441110,001028,240913-40530013-0040,180.37,
6441111,001029,240913-40530013-0050,180.37,
6441112,001030,240913-40530013-0060,180.37,
6441113,001031,240913-40530013-0070,180.37,
6441114,001032,240913-40530013-0080,180.37,
6441115,001033,240913-40530014-0040,180.37,
6441116,001034,240913-40530015-0030,180.37,
6441117,001035,240913-40530015-0040,180.37,
6441118,001036,240913-40530015-0070,180.37,
6441119,001037,240913-40530018-0030,762.38,
6441122,001040,240913-40530021-0010,180.37,
6441123,001041,240913-40530021-0030,267.58,
6441125,001043,240913-40530024-0020,916.53,
6441126,001044,240913-40530024-0050,1146.52,
6441127,001045,240913-40530024-0060,180.37,
6441128,001046,240913-40530025-0010,558.33,
6441129,001047,240913-40530026-0030,359.27,
6441130,001048,240913-40530026-0080,535.85,
6441132,001050,240913-40530029-0040,590.24,
6441133,001051,240913-40530029-0050,1289.58,
6441134,001052,240913-40530030-0060,180.37,
6441135,001053,240913-40530031-0080,359.27,
6441136,001054,240913-40530033-0010,1129.09,
6441137,001055,240913-40530033-0070,180.37,
6441138,001056,240913-40530033-0090,1319.04,
6441140,001058,240913-40530035-0010,301.05,
6441141,001059,240913-40530037-0040,180.37,
6441142,001060,240913-40530037-0060,508.13,
6441143,001061,240913-40530037-0090,998.07,
6441144,001062,240913-40530038-0070,180.37,
6441145,001063,240913-40530038-0080,180.37,
6441146,001064,240913-40530039-0100,180.37,
6441147,001065,240913-43900000-0430,359.27,
6441148,001066,240913-43900000-0620,226.32,
6441150,001068,240913-43910000-0050,1338.68,
6441151,001069,240913-43910000-0080,995.63,
6441152,001070,240913-43910000-0120,359.27,
6441153,001071,240913-43910000-0390,1268.85,
6441154,001072,240913-44230000-0070,307.65,
6441156,001074,240913-45920000-0010,721.11,
6441158,001076,241009-00000149-0901,2289.72,
6441160,001078,241009-00000149-1500,3868.37,
6441161,001079,241009-00000149-1501,166.1,
6441162,001080,241009-00000182-0000,828.36,
6441163,001081,241009-00000182-0100,1139.78,
6441165,001083,241012-28110002-0280,359.27,
6441166,001084,241012-28110002-0320,359.27,
6441167,001085,241012-28110002-0470,475.96,
6441168,001086,241012-28110002-0620,359.27,
6441169,001087,241012-28110002-0650,941.11,
6441170,001088,241012-28110002-0670,168.19,
6441171,001089,241012-28110002-0730,37.1,
6441172,001090,241012-28110002-0760,224.52,
6441173,001091,241012-28110002-1160,1548.8,
6441174,001092,241012-28110002-1170,1010.24,
6441175,001093,241012-28110002-1180,132.73,
6441177,001095,241013-00004878-1500,80.55,
6441178,001096,241013-48270016-0060,1290.31,
6441179,001097,241013-48780000-0140,1115.44,
6441181,001099,241013-48800000-0061,4029.51,
6441183,001101,250813-00003788-0205,47.39,
6441184,001102,250813-00003801-0100,1018.59,
6441185,001103,250813-37860000-0150,2050.63,
6441187,001105,250813-37860000-0270,683,
6441189,001107,250909-00000033-0300,572.08,
6441191,001109,250909-00410000-0260,693.96,
6441192,001110,250909-00410000-0380,1011.12,
6441193,001111,250909-00410000-0570,1328.27,
6441198,001116,250913-00004422-0600,210.77,
6441199,001117,250913-00004423-0200,482.84,
6441200,001118,250913-00004423-0201,597.68,
6441201,001119,250913-00004423-0204,2114.01,
6441202,001120,250913-00004423-0205,641.82,
6441206,001124,250913-44200000-0080,335.22,
6441208,001126,250913-44200000-0170,229.93,
6441209,001127,250913-44200000-0180,359.27,
6441212,001130,250913-44200000-0230,231.12,
6441213,001131,250913-44200000-0240,231.12,
6441214,001132,250913-44200000-0250,210.77,
6441215,001133,250913-44210000-0010,847.07,
6441217,001135,250913-44220000-0140,1842.4,
6441219,001137,250913-44230000-0380,359.27,
6441220,001138,250913-44230000-0490,1282.79,
6441221,001139,250913-44230000-0500,686.29,
6441222,001140,250913-44230000-0570,1051.44,
6441223,001141,250913-44230000-0580,901.58,
6441224,001142,250913-44230000-0600,862.11,
6441225,001143,250913-44230000-0610,395.09,
6441230,001148,250913-44270000-0080,857.93,
6441232,001150,250913-44270000-0180,726.48,
6441233,001151,250913-44270000-0210,359.27,
6441234,001152,250913-44270000-0440,1018.76,
6441235,001153,250913-44270000-0450,1126.91,
6441238,001156,251013-00004908-0800,60.31,
6441239,001157,251013-00004913-0000,210.77,
6441240,001158,251013-00004916-0601,673.11,
6441242,001160,251013-00004943-0100,602.26,
6441243,001161,251013-00004945-0000,349.72,
6441246,001164,251013-00004967-0100,359.27,
6441247,001165,251013-00004968-0000,2250.35,
6441248,001166,251013-00004968-0100,210.77,
6441249,001167,251013-00005541-0100,77.67,
6441250,001168,251013-49500000-0010,1433.79,
6441251,001169,251013-49500000-0020,176.52,
6441252,001170,251013-497000A1-0170,359.27,
6441253,001171,251013-497000A2-0011,359.27,
6441254,001172,251013-497000A3-0170,74.3,
6441255,001173,251013-497000A3-0190,80.55,
6441256,001174,251013-497000A3-0210,70.13,
6441257,001175,251013-497000A5-0120,90.99,
6441258,001176,251013-497000A5-0150,1086.76,
6441259,001177,251013-497000A6-0070,1004.75,
6441260,001178,251013-497000A6-0100,70.13,
6441261,001179,251013-497000A6-0110,70.13,
6441262,001180,251013-497000A6-0120,109.77,
6441263,001181,251013-497000B1-0190,659.65,
6441264,001182,251013-497000B1-0230,70.13,
6441265,001183,251013-497000B1-0240,70.13,
6441266,001184,251013-497000B1-0300,70.13,
6441267,001185,251013-497000B2-0080,634.4,
6441268,001186,251013-497000B2-0180,70.13,
6441269,001187,251013-497000B2-0230,70.13,
6441270,001188,251013-497000B2-0240,70.13,
6441271,001189,251013-497000B2-0290,70.13,
6441272,001190,251013-497000B3-0020,120.2,
6441273,001191,251013-497000B3-0080,70.13,
6441274,001192,251013-497000B3-0170,99.33,
6441275,001193,251013-497000B3-0220,70.13,
6441276,001194,251013-497000B3-0270,70.13,
6441277,001195,251013-497000B4-0010,84.72,
6441278,001196,251013-497000B4-0040,84.72,
6441279,001197,251013-497000B4-0140,70.13,
6441280,001198,251013-497000B4-0150,72.22,
6441281,001199,251013-497000B4-0180,70.13,
6441282,001200,251013-497000B4-0220,70.13,
6441283,001201,251013-497000B4-0280,70.13,
6441285,001203,251013-497000B5-0050,70.13,
6441286,001204,251013-497000B5-0060,70.13,
6441287,001205,251013-497000B5-0180,70.13,
6441288,001206,251013-497000B5-0190,70.13,
6441289,001207,251013-497000B5-0200,70.13,
6441290,001208,251013-497000B5-0210,170.27,
6441291,001209,251013-497000B6-0020,70.13,
6441292,001210,251013-497000B6-0030,70.13,
6441293,001211,251013-497000B6-0080,70.13,
6441294,001212,251013-497000B6-0100,70.13,
6441295,001213,251013-497000B6-0110,70.13,
6441296,001214,251013-497000B6-0120,70.13,
6441297,001215,251013-497000B6-0140,70.13,
6441298,001216,251013-497000C1-0010,70.13,
6441299,001217,251013-497000C1-0270,70.13,
6441300,001218,251013-497000C2-0030,70.13,
6441301,001219,251013-497000C2-0060,70.13,
6441302,001220,251013-497000C2-0070,70.13,
6441303,001221,251013-497000C2-0080,70.13,
6441304,001222,251013-497000C2-0090,70.13,
6441305,001223,251013-497000C2-0110,80.55,
6441306,001224,251013-497000C2-0130,70.13,
6441307,001225,251013-497000C2-0140,70.13,
6441308,001226,251013-497000C2-0150,70.13,
6441309,001227,251013-497000C2-0170,70.13,
6441310,001228,251013-497000C2-0240,80.55,
6441311,001229,251013-497000C2-0280,80.55,
6441312,001230,251013-497000C2-0300,80.55,
6441313,001231,251013-497000C3-0070,80.55,
6441314,001232,251013-497000C3-0110,70.13,
6441315,001233,251013-497000C3-0160,70.13,
6441316,001234,251013-497000C3-0240,70.13,
6441317,001235,251013-497000C3-0320,70.13,
6441318,001236,251013-497000C4-0030,99.33,
6441319,001237,251013-497000C4-0050,80.55,
6441320,001238,251013-497000C4-0120,70.13,
6441321,001239,251013-497000C4-0140,80.55,
6441322,001240,251013-497000C4-0160,70.13,
6441323,001241,251013-497000C4-0180,70.13,
6441324,001242,251013-497000C4-0190,70.13,
6441325,001243,251013-497000C4-0230,80.55,
6441326,001244,251013-497000C4-0300,70.13,
6441327,001245,251013-497000C4-0310,70.13,
6441328,001246,251013-497000C5-0110,70.13,
6441329,001247,251013-497000C5-0160,70.13,
6441330,001248,251013-497000C5-0170,70.13,
6441331,001249,251013-497000C5-0220,70.13,
6441332,001250,251013-497000C5-0250,70.13,
6441333,001251,251013-497000C5-0260,155.66,
6441334,001252,251013-497000C5-0280,80.55,
6441335,001253,251013-497000C5-0300,70.13,
6441336,001254,251013-497000C5-0310,70.13,
6441337,001255,251013-497000C5-0320,70.13,
6441338,001256,251013-497000C6-0180,65.94,
6441339,001257,251013-497000C6-0210,70.13,
6441340,001258,251013-497000C6-0320,70.13,
6441341,001259,251013-497000D1-0010,70.13,
6441342,001260,251013-497000D1-0020,70.13,
6441343,001261,251013-497000D1-0040,70.13,
6441344,001262,251013-497000D1-0080,65.94,
6441345,001263,251013-497000D1-0100,109.77,
6441346,001264,251013-497000D1-0110,70.13,
6441347,001265,251013-497000D1-0150,70.13,
6441348,001266,251013-497000D1-0170,70.13,
6441349,001267,251013-497000D1-0210,80.55,
6441350,001268,251013-497000D1-0230,99.33,
6441351,001269,251013-497000D1-0270,70.13,
6441352,001270,251013-497000D1-0280,143.15,
6441353,001271,251013-497000D2-0090,70.13,
6441354,001272,251013-497000D2-0160,70.13,
6441355,001273,251013-497000D2-0310,70.13,
6441356,001274,251013-497000D2-0320,70.13,
6441357,001275,251013-497000D3-0010,70.13,
6441358,001276,251013-497000D3-0070,70.13,
6441359,001277,251013-497000D3-0170,70.13,
6441360,001278,251013-497000D3-0180,70.13,
6441361,001279,251013-497000D3-0190,80.55,
6441362,001280,251013-497000D3-0240,70.13,
6441363,001281,251013-497000D3-0250,70.13,
6441364,001282,251013-497000D3-0260,70.13,
6441365,001283,251013-497000D3-0280,70.13,
6441366,001284,251013-497000D3-0290,70.13,
6441367,001285,251013-497000D3-0300,70.13,
6441368,001286,251013-497000D3-0310,70.13,
6441369,001287,251013-497000D4-0020,70.13,
6441371,001289,251013-497000D4-0070,70.13,
6441372,001290,251013-497000D4-0080,70.13,
6441373,001291,251013-497000D5-0020,70.13,
6441374,001292,251013-497000D5-0050,70.13,
6441375,001293,251013-497000D5-0070,70.13,
6441376,001294,251013-497000D5-0080,70.13,
6441377,001295,251013-497000D5-0150,70.13,
6441378,001296,251013-497000D5-0180,70.13,
6441379,001297,251013-497000D5-0230,589.4,
6441380,001298,251013-497000D5-0250,70.13,
6441381,001299,251013-497000D5-0290,70.13,
6441382,001300,251013-497000D6-0040,70.13,
6441383,001301,251013-497000D6-0050,70.13,
6441384,001302,251013-497000D6-0140,70.13,
6441385,001303,251013-497000D6-0170,70.13,
6441386,001304,251013-497000D6-0230,70.13,
6441387,001305,251013-497000D6-0250,70.13,
6441388,001306,251013-497000E1-0010,80.55,
6441389,001307,251013-497000E1-0030,70.13,
6441390,001308,251013-497000E1-0040,70.13,
6441391,001309,251013-497000E1-0210,70.13,
6441392,001310,251013-497000E1-0220,70.13,
6441393,001311,251013-497000E1-0230,70.13,
6441394,001312,251013-497000E2-0020,70.13,
6441395,001313,251013-497000E2-0030,70.13,
6441396,001314,251013-497000E2-0050,70.13,
6441397,001315,251013-497000E2-0060,70.13,
6441398,001316,251013-497000E2-0080,70.13,
6441399,001317,251013-497000E2-0090,70.13,
6441400,001318,251013-497000E2-0110,70.13,
6441401,001319,251013-497000E2-0180,70.13,
6441402,001320,251013-497000E2-0190,70.13,
6441403,001321,251013-497000E3-0060,70.13,
6441404,001322,251013-497000E3-0080,70.13,
6441405,001323,251013-497000E3-0110,70.13,
6441406,001324,251013-497000E3-0120,70.13,
6441407,001325,251013-497000E3-0130,70.13,
6441408,001326,251013-497000E3-0180,70.13,
6441409,001327,251013-497000E3-0190,70.13,
6441410,001328,251013-497000E3-0210,70.13,
6441411,001329,251013-497000E3-0220,70.13,
6441412,001330,251013-497000E3-0240,70.13,
6441413,001331,251013-497000E3-0270,70.13,
6441414,001332,251013-497000E3-0290,70.13,
6441415,001333,251013-497000E3-0300,70.13,
6441416,001334,251013-497000E3-0320,70.13,
6441417,001335,251013-497000E4-0030,80.55,
6441418,001336,251013-497000E4-0130,70.13,
6441419,001337,251013-497000E5-0010,80.55,
6441420,001338,251013-497000E5-0080,70.13,
6441421,001339,251013-497000E6-0020,70.13,
6441422,001340,251013-497000E6-0040,70.13,
6441423,001341,251013-497000E6-0050,70.13,
6441424,001342,251013-497000E6-0090,70.13,
6441425,001343,251013-497000E6-0250,70.13,
6441428,001346,251110-00000511-1101,1117.51,
6441430,001348,260909-00450000-0620,343.44,
6441431,001349,260909-00450000-0990,2471.64,
6441432,001350,260909-00450000-1520,3997.54,
6441433,001351,260909-00450000-1531,897.57,
6441434,001352,260912-00001360-0701,1313.02,
6441435,001353,260913-00004428-0201,10053.11,
6441437,001355,260913-44620000-0290,749.8,
6441438,001356,260913-44620000-0340,871.61,
6441439,001357,260913-44620000-0370,541.22,
6441440,001358,260913-44640000-0060,833.03,
6441441,001359,260913-44640000-0180,652.14,
6441442,001360,260913-44680000-0190,359.27,
6441443,001361,260913-44680000-0200,534.52,
6441444,001362,260913-44680000-0450,769.79,
6441445,001363,261013-00005541-0000,717.89,
6441446,001364,261013-00005545-0300,359.27,
6441447,001365,261013-00005545-0600,58.42,
6441448,001366,261013-00005546-0000,542.54,
6441449,001367,261013-00005552-0000,883.7,
6441450,001368,261013-00005556-0000,59.69,
6441451,001369,261013-00005561-0000,359.27,
6441453,001371,261111-00001215-0200,359.27,
6441454,001372,261113-67500000-0080,1160.26,
6441458,001376,270912-13620000-0090,359.27,
6441459,001377,270912-13620000-0480,467.76,
6441460,001378,270912-13620000-0550,842.09,
6441461,001379,270913-43570000-0470,359.27,
6441462,001380,270913-43570001-0370,386.71,
6441463,001381,270913-44680000-0300,1164.57,
6441464,001382,270913-44710000-0340,87.96,
6441465,001383,270913-44710000-0361,2336.8,
6441466,001384,270913-44710000-0490,588.53,
6441467,001385,270913-44950000-0000,998.6,
6441468,001386,271013-55660000-0000,145.02,
6441469,001387,271013-55660000-0030,541.22,
6441470,001388,271013-55680000-0230,50.37,
6441471,001389,271013-55680000-0330,801.15,
6441472,001390,271013-55680000-0340,39.5,
6441473,001391,271013-55680000-0350,572.11,
6441474,001392,271013-55680000-0351,1103.77,
6441476,001394,271013-55680000-0740,1081.21,
6441477,001395,271013-55680000-0750,1078.31,
6441478,001396,271013-55680000-0790,1144.69,
6441479,001397,271013-55680000-0850,347.17,
6441481,001399,271013-55680000-0910,416.47,
6441482,001400,271013-55680000-0920,741.92,
6441485,001403,280813-00003807-0302,681.57,
6441486,001404,280913-44720000-0050,486.4,
6441487,001405,280913-44720000-0150,197.46,
6441488,001406,280913-44720000-0250,667.13,
6441490,001408,280913-44730000-0050,748.14,
6441491,001409,280913-44730000-0170,690.61,
6441492,001410,280913-44730000-0380,3272.51,
6441493,001411,280913-44730000-0410,921.57,
6441494,001412,280913-44740000-0130,472.84,
6441497,001415,280913-44740000-0330,359.27,
6441498,001416,280913-44740000-0380,514.91,
6441500,001418,280913-44740000-0450,1143.76,
6441501,001419,280913-44750000-0230,527.51,
6441502,001420,281013-55690000-0050,821.14,
6441503,001421,281013-55710000-0030,1827.99,
6441505,001423,281013-55710001-0001,949.73,
6441506,001424,281013-55710001-0030,887.24,
6441507,001425,281013-55710001-0060,1396.23,
6441508,001426,281013-55710001-0160,1468.76,
6441509,001427,290910-00000290-0400,50.65,
6441510,001428,290910-00000292-0600,621.29,
6441511,001429,290910-00000292-1300,359.27,
6441513,001431,290913-44890000-0110,673.11,
6441514,001432,290913-44890000-0410,673.11,
6441515,001433,290913-44890000-0450,458.31,
6441517,001435,291013-55770000-0030,634.33,
6441519,001437,291013-55790000-0170,2041.04,
6441520,001438,300814-68890000-0430,582.51,
6441521,001439,300814-68890000-0440,312.15,
6441522,001440,300814-68890000-0480,324.44,
6441523,001441,300910-00000311-0000,439.66,
6441524,001442,300910-00000316-0000,942.27,
6441525,001443,300910-00000356-0000,359.27,
6441527,001445,300910-03050000-0090,2292.21,
6441528,001446,300910-03090000-0050,4667.28,
6441529,001447,300910-03090000-0520,903.72,
6441530,001448,300910-03090000-0840,719.53,
6441531,001449,300910-03090000-1240,3563.63,
6441532,001450,300910-03340000-0240,874.64,
6441533,001451,300913-00004476-0400,130.63,
6441534,001452,300913-00004479-0201,295.7,
6441535,001453,301013-00005581-0000,976.94,
6441536,001454,301013-00005581-0900,359.27,
6441537,001455,301013-00005581-1300,489.5,
6441538,001456,301013-00005582-0000,359.27,
6441539,001457,301013-00005585-0000,234.95,
6441540,001458,301013-00005586-0200,264.72,
6441541,001459,301013-00005590-0000,1345.3,
